0,Aasen,Germany,1,47.983,8.55,717
Date (MM/DD/YYYY),Time (HH:MM),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Dry-bulb (C),Pressure (mbar),Alb
08/12/2021,20:00:00,0.0,-0.0,0.0,24.78333,1013,0.208
08/12/2021,21:00:00,0.0,-0.0,0.0,19.28333,1013,0.208
08/12/2021,22:00:00,0.0,-0.0,0.0,17.21667,1013,0.208
08/12/2021,23:00:00,0.0,-0.0,0.0,15.95,1013,0.208
08/13/2021,00:00:00,0.0,-0.0,0.0,16.9,1013,0.208
08/13/2021,01:00:00,0.0,-0.0,0.0,15.7,1013,0.208
08/13/2021,02:00:00,0.0,-0.0,0.0,15.3,1013,0.208
08/13/2021,03:00:00,0.0,-0.0,0.0,14.98333,1013,0.208
08/13/2021,04:00:00,2.7777777777777777,0.0,2.5,13.99167,1013,0.208
08/13/2021,05:00:00,84.44444444444444,255.55555555555543,58.8888888888889,12.95833,1013,0.208
08/13/2021,06:00:00,259.1666666666667,538.4615384615385,119.16666666666667,14.83333,1013,0.208
08/13/2021,07:00:00,423.6111111111111,612.4031007751938,160.27777777777777,19.625,1013,0.208
08/13/2021,08:00:00,554.7222222222222,584.3079922027291,221.66666666666666,23.1,1013,0.208
08/13/2021,09:00:00,625.8333333333334,505.63607085346234,276.9444444444444,24.30833,1013,0.208
08/13/2021,10:00:00,778.3333333333334,689.1025641025641,240.83333333333331,25.60833,1013,0.208
08/13/2021,11:00:00,721.1111111111111,524.7657295850067,285.55555555555554,27.15,1013,0.208
08/13/2021,12:00:00,722.2222222222222,514.3908969210174,295.27777777777777,28.15833,1013,0.208
08/13/2021,13:00:00,679.4444444444445,560.5413105413105,242.22222222222223,29.10833,1013,0.208
08/13/2021,14:00:00,569.7222222222222,440.87301587301585,261.1111111111111,30.14167,1013,0.208
08/13/2021,15:00:00,490.8333333333333,643.6781609195402,117.5,30.44167,1013,0.208
08/13/2021,16:00:00,312.22222222222223,495.580808080808,94.16666666666669,30.34167,1013,0.208
08/13/2021,17:00:00,150.55555555555551,300.5952380952379,66.38888888888889,30.325,1013,0.208
08/13/2021,18:00:00,24.722222222222218,55.55555555555552,18.61111111111111,30.04167,1013,0.208
08/13/2021,19:00:00,0.0,-0.0,0.0,29.30833,1013,0.208
08/13/2021,20:00:00,0.0,-0.0,0.0,24.28333,1013,0.208
08/13/2021,21:00:00,0.0,-0.0,0.0,20.29167,1013,0.208
