Date,pm25,pm10,wind-speed,humidity,precipitation,soiling_accumulation,cum_soiling_accumulation,soilingrate
2022-07-16,30,12,1.5,67.5,0,0.004933,1.6914420000000003,0.10055103951310058
2022-07-17,46,16,2.7,57.6,0,0.013108,1.7045500000000002,0.10118019998217216
2022-07-18,42,18,1.2,44.1,0,0.005638,1.7101880000000003,0.10145040683376044
2022-07-19,59,35,2.5,51.2,0,0.018402,1.7285900000000003,0.10233064405907542
2022-07-20,59,28,1.1,74.2,0,0.007494,1.7360840000000002,0.10268836823135245
2022-07-21,50,20,0.5,86.0,0,0.002741,1.7388250000000003,0.10281910218167513
2022-07-22,42,22,0.6,82.5,0,0.003007,1.7418320000000003,0.10296245736538237
2022-07-23,34,15,2.5,73.0,0,0.009592,1.7514240000000003,0.1034192851113861
2022-07-24,25,10,4.0,81.0,0,0.010963,1.7623870000000004,0.10394055302773372
2022-07-25,23,10,2.5,83.1,0,0.00646,1.7688470000000003,0.10424728672349426
2022-07-26,29,13,1.0,87.6,0,0.003289,1.7721360000000004,0.10440333391552446
2022-07-27,34,18,1.1,68.8,0,0.004479,1.7766150000000003,0.10461570965031605
2022-07-28,30,13,0.6,77.8,0,0.00202,1.7786350000000002,0.10471144026605321
2022-07-29,28,14,1.0,73.5,0,0.003289,1.7819240000000003,0.10486724482818573
2022-07-30,30,13,1.2,84.1,0,0.004041,1.7859650000000002,0.10505856128199625
2022-07-31,17,7,2.4,83.5,0,0.00451,1.7904750000000003,0.10527193710831931
2022-08-01,18,9,2.3,66.5,0,0.004863,1.7953380000000003,0.1055018429370946
2022-08-02,13,7,3.6,82.1,0,0.005638,1.8009760000000004,0.10576816624379083
2022-08-03,18,9,3.1,68.7,0,0.006554,1.8075300000000003,0.10607745987889246
2022-08-04,21,12,2.1,65.1,0,0.005427,1.8129570000000004,0.1063333257393323
2022-08-05,15,10,1.5,72.7,0,0.002936,1.8158930000000004,0.10647165725333817
2022-08-06,25,11,1.5,68.6,0,0.004228,1.8201210000000003,0.10667074932047395
2022-08-07,21,11,2.0,77.3,0,0.005012,1.8251330000000003,0.10690658676749802
2022-08-08,27,12,1.0,76.7,0,0.003054,1.8281870000000002,0.1070501998120444
2022-08-09,26,14,1.0,61.0,0,0.003132,1.8313190000000001,0.10719740881919139
2022-08-10,38,22,1.0,62.8,0,0.004698,1.8360170000000002,0.1074180858474305
2022-08-11,46,29,1.1,55.1,0,0.00646,1.8424770000000001,0.10772126140663721
2022-08-12,46,27,1.4,51.2,0,0.008003,1.8504800000000001,0.10809642362706347
2022-08-13,31,21,1.3,63.8,0,0.005293,1.8557730000000001,0.1083442873955654
2022-08-14,55,27,1.0,64.7,0,0.006421,1.8621940000000001,0.1086446965363899
2022-08-15,57,29,0.6,79.5,0,0.004041,1.866235,0.10883360074892279
2022-08-16,46,19,4.0,82.6,0,0.020359,1.886594,0.1097834968170942
2022-08-17,21,12,3.1,74.5,0,0.008011,1.894605,0.11015643627050169
2022-08-18,25,16,1.8,85.0,0,0.005779,1.900384,0.11042517750972866
2022-08-19,25,16,2.0,67.5,0,0.006421,1.906805,0.1107234881718809
2022-08-20,25,16,3.2,68.6,0,0.010274,1.917079,0.11120017973715403
2022-08-21,25,14,1.1,71.7,0,0.003359,1.9204379999999999,0.11135586379117222
2022-08-22,26,16,0.8,85.4,0,0.002631,1.923069,0.11147774908731106
2022-08-23,34,18,1.6,86.1,0,0.006515,1.929584,0.11177935097514972
2022-08-24,21,14,1.2,79.0,0,0.003289,1.932873,0.1119314934231094
2022-08-25,17,9,0.6,81.4,0,0.001222,1.9340950000000001,0.11198800071733507
2022-08-26,30,18,0.7,69.7,0,0.002631,1.9367260000000002,0.11210962584687956
2022-08-27,30,19,0.8,63.7,0,0.00307,1.939796,0.11225148170839415
2022-08-28,30,17,1.7,74.2,0,0.006257,1.946053,0.11254038900745802
2022-08-29,25,12,1.2,75.7,0,0.003477,1.94953,0.11270081205942349
2022-08-30,17,13,3.1,72.8,0,0.007282,1.956812,0.11303650940027148
2022-08-31,21,17,2.2,79.0,0,0.006546,1.963358,0.11333795189813234
2022-09-01,21,15,1.8,77.0,0,0.005074,1.968432,0.11357139724940478
2022-09-02,30,19,1.1,76.5,0,0.004221,1.972653,0.11376545693020271
2022-09-03,59,27,1.0,81.4,0,0.006734,1.979387,0.11407478704937075
2022-09-04,53,20,0.6,75.3,0,0.00343,1.982817,0.1142322213019774
2022-09-05,34,18,1.1,75.1,0,0.004479,1.987296,0.11443767719722395
2022-09-06,34,19,0.5,90.5,0,0.002075,1.989371,0.11453281080492347
2022-09-07,38,21,1.0,86.8,0,0.00462,1.993991,0.11474451597645424
2022-09-08,33,16,1.0,92.4,0,0.003837,1.9978280000000002,0.11492022553892786
2022-09-09,38,19,1.7,86.2,0,0.007588,2.0054160000000003,0.11526739767185028
2022-09-10,25,13,2.3,86.0,0,0.006844,2.0122600000000004,0.1155801784365562
2022-09-11,46,16,1.3,84.3,0,0.006311,2.0185710000000006,0.11586830550394904
2022-09-12,30,11,1.3,89.5,0,0.004174,2.0227450000000005,0.11605871317474063
2022-09-13,18,12,0.8,83.2,0,0.001879,2.0246240000000006,0.11614438825748773
2022-09-14,27,12,0.8,86.7,0,0.002443,2.0270670000000006,0.11625574215336043
2022-09-15,17,11,1.4,80.6,0,0.00307,2.0301370000000007,0.11639561530854152
2022-09-16,13,10,3.5,78.5,0,0.006304,2.036441000000001,0.11668262469783994
2022-09-17,17,10,1.6,75.6,0,0.003383,2.0398240000000007,0.11683653061126022
2022-09-18,17,8,1.0,81.3,0,0.001958,2.041782000000001,0.1169255707799012
2022-09-19,17,11,0.5,88.6,0,0.001096,2.042878000000001,0.11697539963597402
2022-09-20,25,12,0.3,83.2,0,0.000869,2.0437470000000006,0.11701490207599342
2022-09-21,50,17,1.6,71.0,0,0.008394,2.0521410000000007,0.11739619703053471
2022-09-22,38,14,1.7,80.6,0,0.006922,2.0590630000000005,0.11771025355832448
2022-09-23,30,12,1.2,88.4,0,0.003947,2.0630100000000007,0.1178891811847801
2022-09-24,19,12,2.0,84.2,0,0.004855,2.0678650000000007,0.11810912069339294
2022-09-25,15,9,2.5,80.7,0,0.004698,2.0725630000000006,0.11832179036884355
2022-09-26,21,13,1.5,87.0,0,0.003994,2.0765570000000007,0.11850246958526016
2022-09-27,17,11,2.0,85.5,0,0.004385,2.0809420000000007,0.11870070804610151
2022-09-28,17,10,0.7,87.0,0,0.00148,2.0824220000000007,0.11876758597229686
2022-09-29,25,10,2.6,90.0,0,0.007126,2.0895480000000006,0.11908937970506267
2022-09-30,50,20,4.3,93.0,0,0.02357,2.1131180000000005,0.12015122218991553
2022-10-01,38,14,2.0,85.0,0,0.008144,2.1212620000000006,0.12051721542578334
2022-10-02,29,14,1.0,87.0,0,0.003367,2.1246290000000005,0.12066839462381186
2022-10-03,38,16,1.3,85.0,0,0.005497,2.1301260000000006,0.12091504241695113
2022-10-04,30,12,4.0,80.0,0,0.013155,2.1432810000000004,0.12150445138622375
2022-10-05,21,5,3.0,85.0,0,0.006108,2.149389,0.12177771317984255
2022-10-06,30,12,4.0,78.5,0,0.013155,2.162544,0.12236537183182802
2022-10-07,30,10,4.5,80.6,0,0.014095,2.176639,0.12299369979520992
2022-10-08,34,11,1.3,86.2,0,0.004581,2.18122,0.12319761802138136
2022-10-09,50,17,2.4,79.6,0,0.012591,2.193811,0.1237573513099105
2022-10-10,42,16,1.5,85.5,0,0.006813,2.2006240000000004,0.12405977081636475
2022-10-11,46,19,1.0,75.0,0,0.00509,2.2057140000000004,0.12428550165498922
2022-10-12,46,18,1.6,81.0,0,0.008018,2.2137320000000003,0.1246407243130935
2022-10-13,42,23,1.2,88.0,0,0.006108,2.21984,0.12491103370546205
