1691,Goettingen,Niedersachsen,0,9.9507,51.5002,167

DNI (W/m^2),GHI (W/m^2),Date (MM/DD/YYYY),Time (HH:MM),DHI (W/m^2),Dry-bulb (C),Alb


202,2223,561,7284,02/26/2021,13:00,359,5062,7,18,0.25

134,9999,375,0001,02/26/2021,14:00,240,0001,7,97,0.25

123,6111,343,364,02/26/2021,15:00,219,753,8,73,0.25

59,7222,165,8951,02/26/2021,16:00,106,1728,8,22,0.25

16,9445,47,0678,02/26/2021,17:00,30,1234,7,93,0.25

0,0,02/26/2021,18:00,0,5,78,0.25

0,0,02/26/2021,19:00,0,4,48,0.25

0,0,02/26/2021,20:00,0,5,93,0.25

0,0,02/26/2021,21:00,0,5,33,0.25

0,0,02/26/2021,22:00,0,2,98,0.25

0,0,02/26/2021,23:00,0,2,03,0.25

0,0,02/27/2021,00:00,0,1,82,0.25

0,0,02/27/2021,01:00,0,2,47,0.25

0,0,02/27/2021,02:00,0,3,07,0.25

0,0,02/27/2021,03:00,0,3,23,0.25

0,0,02/27/2021,04:00,0,2,18,0.25

0,0,02/27/2021,05:00,0,2,45,0.25

0,0,02/27/2021,06:00,0,2,72,0.25

1,9445,5,4012,02/27/2021,07:00,3,4568,2,73,0.25

26,9444,74,8457,02/27/2021,08:00,47,9012,3,22,0.25

60,8333,168,9815,02/27/2021,09:00,108,1482,3,73,0.25

110,0001,305,5556,02/27/2021,10:00,195,5556,4,4,0.25

208,0556,577,9321,02/27/2021,11:00,369,8765,5,25,0.25

242,2221,672,8396,02/27/2021,12:00,430,6172,5,92,0.25

150,416,6667,02/27/2021,13:00,266,6667,5,9,0.25

125,2778,347,9939,02/27/2021,14:00,222,7161,5,55,0.25

45,5556,126,5431,02/27/2021,15:00,80,9875,4,83,0.25

25,8332,71,7594,02/27/2021,16:00,45,9259,4,85,0.25

4,7223,13,1172,02/27/2021,17:00,8,3951,4,78,0.25

0,0,02/27/2021,18:00,0,4,48,0.25

0,0,02/27/2021,19:00,0,4,2,0.25

0,0,02/27/2021,20:00,0,4,15,0.25

0,0,02/27/2021,21:00,0,4,07,0.25

0,0,02/27/2021,22:00,0,3,75,0.25

0,0,02/27/2021,23:00,0,3,78,0.25

0,0,02/28/2021,00:00,0,3,72,0.25

0,0,02/28/2021,01:00,0,3,58,0.25

0,0,02/28/2021,02:00,0,3,13,0.25

0,0,02/28/2021,03:00,0,2,55,0.25

0,0,02/28/2021,04:00,0,1,5,0.25

0,0,02/28/2021,05:00,0,1,78,0.25

0,0,02/28/2021,06:00,0,1,08,0.25

6,3889,17,7469,02/28/2021,07:00,11,358,2,15,0.25

52,7778,146,605,02/28/2021,08:00,93,8272,2,35,0.25

131,6667,365,7407,02/28/2021,09:00,234,0741,3,18,0.25

212,2223,589,5062,02/28/2021,10:00,377,284,4,95,0.25

223,889,621,9136,02/28/2021,11:00,398,0246,6,5,0.25

260,2778,722,9937,02/28/2021,12:00,462,716,7,28,0.25

146,1111,405,8642,02/28/2021,13:00,259,7531,7,4,0.25

141,9445,394,2901,02/28/2021,14:00,252,3457,7,77,0.25

123,0555,341,8211,02/28/2021,15:00,218,7653,8,05,0.25

71,389,198,3025,02/28/2021,16:00,126,9137,8,35,0.25

26,6668,74,074,02/28/2021,17:00,47,4075,7,45,0.25

0,0,02/28/2021,18:00,0,4,78,0.25

0,0,02/28/2021,19:00,0,2,28,0.25

0,0,02/28/2021,20:00,0,1,32,0.25

0,0,02/28/2021,21:00,0,3,08,0.25

0,0,02/28/2021,22:00,0,3,15,0.25

0,0,02/28/2021,23:00,0,2,67,0.25

0,0,03/01/2021,00:00,0,2,42,0.25

0,0,03/01/2021,01:00,0,2,3,0.25

0,0,03/01/2021,02:00,0,2,23,0.25

0,0,03/01/2021,03:00,0,2,33,0.25

0,0,03/01/2021,04:00,0,2,52,0.25

0,0,03/01/2021,05:00,0,2,75,0.25

0,0,03/01/2021,06:00,0,2,97,0.25

2,5,6,9444,03/01/2021,07:00,4,4444,3,15,0.25

23,3333,64,8148,03/01/2021,08:00,41,4815,3,28,0.25

68,3333,189,8148,03/01/2021,09:00,121,4814,3,42,0.25

107,7778,299,3827,03/01/2021,10:00,191,6048,3,58,0.25

146,6667,407,4074,03/01/2021,11:00,260,7407,3,98,0.25

206,9445,574,8456,03/01/2021,12:00,367,9013,4,53,0.25

301,9445,838,7345,03/01/2021,13:00,536,7902,5,8,0.25

143,8889,399,6913,03/01/2021,14:00,255,8025,7,0.25

85,2778,236,8828,03/01/2021,15:00,151,605,8,22,0.25

62,2222,172,8395,03/01/2021,16:00,110,6174,8,6,0.25

24,7223,68,6728,03/01/2021,17:00,43,9507,7,77,0.25

0,0,03/01/2021,18:00,0,5,2,0.25

0,0,03/01/2021,19:00,0,3,32,0.25

0,0,03/01/2021,20:00,0,1,87,0.25

0,0,03/01/2021,21:00,0,1,1,0.25

0,0,03/01/2021,22:00,0,0,73,0.25

0,0,03/01/2021,23:00,0,0,17,0.25

0,0,03/02/2021,00:00,0,-0,05,0.25

0,0,03/02/2021,01:00,0,0,0.25

0,0,03/02/2021,02:00,0,-0,38,0.25

0,0,03/02/2021,03:00,0,-0,82,0.25

0,0,03/02/2021,04:00,0,-1,38,0.25

0,0,03/02/2021,05:00,0,-1,87,0.25

0,0,03/02/2021,06:00,0,-1,87,0.25

16,6668,46,2962,03/02/2021,07:00,29,6297,-1,58,0.25

85,8333,238,426,03/02/2021,08:00,152,5925,-1,1,0.25

171,6665,476,8518,03/02/2021,09:00,305,1852,-0,08,0.25

278,3334,773,1483,03/02/2021,10:00,494,8148,1,67,0.25

183,0557,508,4877,03/02/2021,11:00,325,4321,4,27,0.25

131,9445,366,5124,03/02/2021,12:00,234,5679,7,97,0.25

123,889,344,136,03/02/2021,13:00,220,247,11,6,0.25

114,1667,317,1297,03/02/2021,14:00,202,963,14,0.25

90,5555,251,5433,03/02/2021,15:00,160,9876,15,08,0.25

64,1666,178,2407,03/02/2021,16:00,114,074,14,43,0.25

27,7777,77,1605,03/02/2021,17:00,49,3827,11,88,0.25

0,2778,0,7716,03/02/2021,18:00,0,4938,8,65,0.25

0,0,03/02/2021,19:00,0,7,57,0.25

0,0,03/02/2021,20:00,0,6,2,0.25

0,0,03/02/2021,21:00,0,2,52,0.25

0,0,03/02/2021,22:00,0,2,15,0.25

0,0,03/02/2021,23:00,0,0,57,0.25

0,0,03/03/2021,00:00,0,0,88,0.25

0,0,03/03/2021,01:00,0,-0,3,0.25

0,0,03/03/2021,02:00,0,-1,05,0.25

0,0,03/03/2021,03:00,0,-1,35,0.25

0,0,03/03/2021,04:00,0,-0,52,0.25

0,0,03/03/2021,05:00,0,-1,93,0.25

0,2778,0,7716,03/03/2021,06:00,0,4938,-1,27,0.25

39,9999,111,1111,03/03/2021,07:00,71,1112,-1,53,0.25

119,7222,332,5618,03/03/2021,08:00,212,8394,0,6,0.25

196,1111,544,7531,03/03/2021,09:00,348,6421,3,37,0.25

248,3334,689,8148,03/03/2021,10:00,441,4815,6,03,0.25

269,4445,748,4569,03/03/2021,11:00,479,0124,8,62,0.25

304,9999,847,2222,03/03/2021,12:00,542,2223,11,05,0.25

288,0556,800,1544,03/03/2021,13:00,512,0988,12,93,0.25

258,889,719,1358,03/03/2021,14:00,460,2468,13,73,0.25

205,5556,570,9877,03/03/2021,15:00,365,432,14,78,0.25

105,0001,291,6667,03/03/2021,16:00,186,6667,13,55,0.25

26,9444,74,8456,03/03/2021,17:00,47,9013,11,55,0.25

0,0,03/03/2021,18:00,0,8,5,0.25

0,0,03/03/2021,19:00,0,8,23,0.25

0,0,03/03/2021,20:00,0,6,85,0.25

0,0,03/03/2021,21:00,0,5,82,0.25

0,0,03/03/2021,22:00,0,5,13,0.25

0,0,03/03/2021,23:00,0,4,98,0.25

0,0,03/04/2021,00:00,0,4,8,0.25

0,0,03/04/2021,01:00,0,4,35,0.25

0,0,03/04/2021,02:00,0,4,2,0.25

0,0,03/04/2021,03:00,0,4,05,0.25

0,0,03/04/2021,04:00,0,4,08,0.25

0,0,03/04/2021,05:00,0,4,38,0.25

0,0,03/04/2021,06:00,0,2,93,0.25

17,7777,49,3828,03/04/2021,07:00,31,6051,3,63,0.25

72,2222,200,6173,03/04/2021,08:00,128,395,5,43,0.25

113,611,315,5864,03/04/2021,09:00,201,9753,6,4,0.25

237,5,659,7222,03/04/2021,10:00,422,2221,8,35,0.25

222,2222,617,284,03/04/2021,11:00,395,0617,8,5,0.25

23,3333,64,8148,03/04/2021,12:00,41,4815,7,33,0.25

48,8889,135,8024,03/04/2021,13:00,86,9137,6,78,0.25

73,611,204,4754,03/04/2021,14:00,130,8642,5,88,0.25

18,6111,51,6975,03/04/2021,15:00,33,0864,4,17,0.25

4,7221,13,1172,03/04/2021,16:00,8,3952,3,2,0.25

0,5556,1,5432,03/04/2021,17:00,0,9877,2,75,0.25

0,0,03/04/2021,18:00,0,2,48,0.25

0,0,03/04/2021,19:00,0,2,5,0.25

0,0,03/04/2021,20:00,0,2,68,0.25

0,0,03/04/2021,21:00,0,2,78,0.25

0,0,03/04/2021,22:00,0,2,87,0.25

0,0,03/04/2021,23:00,0,2,82,0.25

0,0,03/05/2021,00:00,0,2,68,0.25

0,0,03/05/2021,01:00,0,2,42,0.25

0,0,03/05/2021,02:00,0,2,03,0.25

0,0,03/05/2021,03:00,0,1,92,0.25

0,0,03/05/2021,04:00,0,1,6,0.25

0,0,03/05/2021,05:00,0,1,58,0.25

0,0,03/05/2021,06:00,0,1,2,0.25

30,5555,84,8765,03/05/2021,07:00,54,3209,1,0.25

135,375,0001,03/05/2021,08:00,239,9999,1,2,0.25

172,2223,478,395,03/05/2021,09:00,306,1729,1,6,0.25

213,8889,594,1359,03/05/2021,10:00,380,2469,1,92,0.25

216,9445,602,6234,03/05/2021,11:00,385,6789,2,65,0.25

219,4445,609,5679,03/05/2021,12:00,390,1234,3,6,0.25

215,5555,598,7654,03/05/2021,13:00,383,2098,3,9,0.25

181,9445,505,4013,03/05/2021,14:00,323,4567,4,12,0.25

109,4446,304,0125,03/05/2021,15:00,194,5679,4,57,0.25

73,0557,202,932,03/05/2021,16:00,129,8764,4,3,0.25

32,7778,91,0494,03/05/2021,17:00,58,2716,3,48,0.25

0,5556,1,5432,03/05/2021,18:00,0,9877,0,7,0.25

0,0,03/05/2021,19:00,0,-1,3,0.25

0,0,03/05/2021,20:00,0,-1,82,0.25

0,0,03/05/2021,21:00,0,-3,18,0.25

0,0,03/05/2021,22:00,0,-3,88,0.25

0,0,03/05/2021,23:00,0,-3,9,0.25

0,0,03/06/2021,00:00,0,-4,52,0.25

0,0,03/06/2021,01:00,0,-4,9,0.25

0,0,03/06/2021,02:00,0,-5,18,0.25

0,0,03/06/2021,03:00,0,-5,3,0.25

0,0,03/06/2021,04:00,0,-5,18,0.25

0,0,03/06/2021,05:00,0,-5,43,0.25

0,2778,0,7716,03/06/2021,06:00,0,4938,-6,1,0.25

30,5555,84,8766,03/06/2021,07:00,54,321,-4,55,0.25

75,5556,209,8765,03/06/2021,08:00,134,3211,-2,23,0.25

111,1111,308,6419,03/06/2021,09:00,197,5309,0,17,0.25

152,7777,424,3827,03/06/2021,10:00,271,6049,2,02,0.25

210,8333,585,6482,03/06/2021,11:00,374,8149,3,58,0.25

244,4445,679,0124,03/06/2021,12:00,434,5678,4,3,0.25

265,8334,738,426,03/06/2021,13:00,472,5925,5,02,0.25

238,3333,662,037,03/06/2021,14:00,423,7036,5,55,0.25

181,9444,505,4014,03/06/2021,15:00,323,4567,5,65,0.25

116,389,323,3025,03/06/2021,16:00,206,9136,5,87,0.25

41,6667,115,7408,03/06/2021,17:00,74,0741,5,43,0.25

0,2778,0,7716,03/06/2021,18:00,0,4938,4,48,0.25

0,0,03/06/2021,19:00,0,3,72,0.25

0,0,03/06/2021,20:00,0,2,58,0.25

0,0,03/06/2021,21:00,0,1,3,0.25

0,0,03/06/2021,22:00,0,0,1,0.25

0,0,03/06/2021,23:00,0,-1,47,0.25

0,0,03/07/2021,00:00,0,-2,38,0.25

0,0,03/07/2021,01:00,0,-3,27,0.25

0,0,03/07/2021,02:00,0,-3,78,0.25

0,0,03/07/2021,03:00,0,-3,63,0.25

0,0,03/07/2021,04:00,0,-3,95,0.25

0,0,03/07/2021,05:00,0,-3,72,0.25

0,0,03/07/2021,06:00,0,-3,18,0.25

15,5556,43,2098,03/07/2021,07:00,27,6543,-2,33,0.25

82,5,229,1666,03/07/2021,08:00,146,6667,-1,37,0.25

161,9444,449,8457,03/07/2021,09:00,287,9012,0,7,0.25

167,5,465,2778,03/07/2021,10:00,297,7777,2,77,0.25

247,7779,688,2717,03/07/2021,11:00,440,4939,3,62,0.25

306,9445,852,6235,03/07/2021,12:00,545,679,4,32,0.25

160,2777,445,216,03/07/2021,13:00,284,9384,3,37,0.25

198,3332,550,9259,03/07/2021,14:00,352,5926,3,28,0.25

175,5556,487,6545,03/07/2021,15:00,312,0988,3,08,0.25

110,305,5555,03/07/2021,16:00,195,5556,3,18,0.25

37,7777,104,9382,03/07/2021,17:00,67,1604,2,37,0.25

0,8333,2,3148,03/07/2021,18:00,1,4815,0,45,0.25

0,0,03/07/2021,19:00,0,0,75,0.25

0,0,03/07/2021,20:00,0,1,65,0.25

0,0,03/07/2021,21:00,0,1,65,0.25

0,0,03/07/2021,22:00,0,1,58,0.25

0,0,03/07/2021,23:00,0,1,68,0.25

0,0,03/08/2021,00:00,0,1,48,0.25

0,0,03/08/2021,01:00,0,1,2,0.25

0,0,03/08/2021,02:00,0,1,77,0.25

0,0,03/08/2021,03:00,0,1,87,0.25

0,0,03/08/2021,04:00,0,1,85,0.25

0,0,03/08/2021,05:00,0,1,75,0.25

0,0,03/08/2021,06:00,0,1,42,0.25

4,7222,13,1172,03/08/2021,07:00,8,395,1,1,0.25

48,611,135,0309,03/08/2021,08:00,86,4197,1,42,0.25

189,1667,525,4628,03/08/2021,09:00,336,2963,2,47,0.25

210,2778,584,105,03/08/2021,10:00,373,8271,3,33,0.25

291,9445,810,9568,03/08/2021,11:00,519,0125,4,42,0.25

209,7222,582,5617,03/08/2021,12:00,372,8395,4,7,0.25

292,7779,813,2716,03/08/2021,13:00,520,4939,5,48,0.25

172,7777,479,9383,03/08/2021,14:00,307,1606,5,12,0.25

146,1111,405,8642,03/08/2021,15:00,259,7532,5,72,0.25

159,4445,442,9013,03/08/2021,16:00,283,4569,6,4,0.25

58,6111,162,8087,03/08/2021,17:00,104,1976,5,32,0.25

1,1111,3,0864,03/08/2021,18:00,1,9753,2,22,0.25

0,0,03/08/2021,19:00,0,1,3,0.25

0,0,03/08/2021,20:00,0,0,57,0.25

0,0,03/08/2021,21:00,0,0,35,0.25

0,0,03/08/2021,22:00,0,0,87,0.25

0,0,03/08/2021,23:00,0,1,25,0.25

0,0,03/09/2021,00:00,0,0,85,0.25

0,0,03/09/2021,01:00,0,0,73,0.25

0,0,03/09/2021,02:00,0,0,5,0.25

0,0,03/09/2021,03:00,0,0,25,0.25

0,0,03/09/2021,04:00,0,-0,48,0.25

0,0,03/09/2021,05:00,0,-0,23,0.25

0,0,03/09/2021,06:00,0,-0,23,0.25

31,9444,88,7345,03/09/2021,07:00,56,7901,0,2,0.25

77,2222,214,5063,03/09/2021,08:00,137,284,1,67,0.25

155,8334,432,8704,03/09/2021,09:00,277,0371,2,17,0.25

176,389,489,9691,03/09/2021,10:00,313,5802,3,3,0.25

188,6112,523,9199,03/09/2021,11:00,335,3087,3,47,0.25

131,9443,366,5123,03/09/2021,12:00,234,5679,3,38,0.25

115,5556,320,9877,03/09/2021,13:00,205,4321,3,45,0.25

100,2778,278,5495,03/09/2021,14:00,178,2716,3,27,0.25

56,9444,158,179,03/09/2021,15:00,101,2346,3,18,0.25

24,1666,67,1297,03/09/2021,16:00,42,9629,3,03,0.25

6,1111,16,9752,03/09/2021,17:00,10,8642,2,85,0.25

0,0,03/09/2021,18:00,0,2,78,0.25

0,0,03/09/2021,19:00,0,2,68,0.25

0,0,03/09/2021,20:00,0,2,7,0.25

0,0,03/09/2021,21:00,0,2,68,0.25

0,0,03/09/2021,22:00,0,2,68,0.25

0,0,03/09/2021,23:00,0,2,68,0.25

0,0,03/10/2021,00:00,0,2,7,0.25

0,0,03/10/2021,01:00,0,2,73,0.25

0,0,03/10/2021,02:00,0,2,63,0.25

0,0,03/10/2021,03:00,0,2,53,0.25

0,0,03/10/2021,04:00,0,2,53,0.25

0,0,03/10/2021,05:00,0,2,52,0.25

0,5556,1,5432,03/10/2021,06:00,0,9877,2,42,0.25

35,97,2222,03/10/2021,07:00,62,2222,2,53,0.25

88,0555,244,5988,03/10/2021,08:00,156,5432,3,28,0.25

201,389,559,4135,03/10/2021,09:00,358,0247,4,07,0.25

208,6111,579,4752,03/10/2021,10:00,370,8642,4,73,0.25

183,3333,509,2593,03/10/2021,11:00,325,9259,5,27,0.25

296,9444,824,8457,03/10/2021,12:00,527,9011,6,25,0.25

313,6111,871,142,03/10/2021,13:00,557,5308,7,12,0.25

270,2776,750,7715,03/10/2021,14:00,480,4938,7,62,0.25

180,5556,501,5432,03/10/2021,15:00,320,9878,7,65,0.25

86,6666,240,7407,03/10/2021,16:00,154,0742,7,65,0.25

22,5001,62,4999,03/10/2021,17:00,40,0001,7,17,0.25

0,0,03/10/2021,18:00,0,6,55,0.25

0,0,03/10/2021,19:00,0,6,8,0.25

0,0,03/10/2021,20:00,0,6,75,0.25

0,0,03/10/2021,21:00,0,6,67,0.25

0,0,03/10/2021,22:00,0,6,57,0.25

0,0,03/10/2021,23:00,0,6,65,0.25

0,0,03/11/2021,00:00,0,5,98,0.25

0,0,03/11/2021,01:00,0,5,32,0.25

0,0,03/11/2021,02:00,0,5,23,0.25

0,0,03/11/2021,03:00,0,5,18,0.25

0,0,03/11/2021,04:00,0,5,85,0.25

0,0,03/11/2021,05:00,0,6,5,0.25

0,0,03/11/2021,06:00,0,7,22,0.25

3,6112,10,0308,03/11/2021,07:00,6,4199,7,85,0.25

16,6665,46,2962,03/11/2021,08:00,29,6296,7,67,0.25

63,6111,176,6975,03/11/2021,09:00,113,0864,7,93,0.25

115,5556,320,9877,03/11/2021,10:00,205,4321,8,92,0.25

177,5,493,0557,03/11/2021,11:00,315,5556,9,6,0.25

227,7777,632,716,03/11/2021,12:00,404,9382,10,67,0.25

156,6667,435,1853,03/11/2021,13:00,278,5185,11,12,0.25

183,3334,509,2592,03/11/2021,14:00,325,926,12,63,0.25

151,1111,419,753,03/11/2021,15:00,268,642,12,9,0.25

88,3334,245,3705,03/11/2021,16:00,157,0371,11,88,0.25

37,2223,103,3952,03/11/2021,17:00,66,1729,10,52,0.25

1,6667,4,6296,03/11/2021,18:00,2,9629,9,35,0.25

0,0,03/11/2021,19:00,0,8,83,0.25

0,0,03/11/2021,20:00,0,7,87,0.25

0,0,03/11/2021,21:00,0,7,0.25

0,0,03/11/2021,22:00,0,5,63,0.25

0,0,03/11/2021,23:00,0,5,2,0.25

0,0,03/12/2021,00:00,0,4,68,0.25

0,0,03/12/2021,01:00,0,5,08,0.25

0,0,03/12/2021,02:00,0,3,2,0.25

0,0,03/12/2021,03:00,0,3,82,0.25

0,0,03/12/2021,04:00,0,4,33,0.25

0,0,03/12/2021,05:00,0,3,72,0.25

0,8333,2,3148,03/12/2021,06:00,1,4815,4,08,0.25

21,6667,60,1853,03/12/2021,07:00,38,5186,4,38,0.25

48,6111,135,0309,03/12/2021,08:00,86,4198,4,83,0.25

112,5,312,5001,03/12/2021,09:00,199,9999,5,75,0.25

218,611,607,2531,03/12/2021,10:00,388,6419,6,75,0.25

246,1111,683,6421,03/12/2021,11:00,437,5308,7,65,0.25

263,8889,733,0249,03/12/2021,12:00,469,1358,8,5,0.25

205,8334,571,7593,03/12/2021,13:00,365,9259,8,78,0.25

234,1667,650,4631,03/12/2021,14:00,416,2963,9,63,0.25

204,1668,567,1296,03/12/2021,15:00,362,963,9,58,0.25

113,3333,314,8147,03/12/2021,16:00,201,4815,9,05,0.25

53,3332,148,1482,03/12/2021,17:00,94,8148,8,57,0.25

0,5556,1,5432,03/12/2021,18:00,0,9877,8,37,0.25

0,0,03/12/2021,19:00,0,7,75,0.25

0,0,03/12/2021,20:00,0,5,35,0.25

0,0,03/12/2021,21:00,0,5,0.25

0,0,03/12/2021,22:00,0,4,68,0.25

0,0,03/12/2021,23:00,0,5,15,0.25

0,0,03/13/2021,00:00,0,5,32,0.25

0,0,03/13/2021,01:00,0,5,5,0.25

0,0,03/13/2021,02:00,0,5,5,0.25

0,0,03/13/2021,03:00,0,5,43,0.25

0,0,03/13/2021,04:00,0,5,75,0.25

0,0,03/13/2021,05:00,0,5,88,0.25

0,0,03/13/2021,06:00,0,5,93,0.25

10,0001,27,7778,03/13/2021,07:00,17,7778,6,48,0.25

42,7778,118,8272,03/13/2021,08:00,76,0494,7,33,0.25

127,7778,354,9383,03/13/2021,09:00,227,1606,7,92,0.25

215,8334,599,5371,03/13/2021,10:00,383,7037,8,3,0.25

90,250,03/13/2021,11:00,160,6,78,0.25

115,5555,320,9876,03/13/2021,12:00,205,432,6,28,0.25

222,5,618,0556,03/13/2021,13:00,395,5556,6,68,0.25

235,652,7778,03/13/2021,14:00,417,7777,7,5,0.25

146,9445,408,179,03/13/2021,15:00,261,2346,7,45,0.25

88,0556,244,5987,03/13/2021,16:00,156,5432,6,78,0.25

43,8889,121,9137,03/13/2021,17:00,78,0247,6,38,0.25

0,2778,0,7716,03/13/2021,18:00,0,4938,5,15,0.25

0,0,03/13/2021,19:00,0,4,72,0.25

0,0,03/13/2021,20:00,0,4,87,0.25

0,0,03/13/2021,21:00,0,4,62,0.25

0,0,03/13/2021,22:00,0,4,78,0.25

0,0,03/13/2021,23:00,0,4,23,0.25

0,0,03/14/2021,00:00,0,3,9,0.25

0,0,03/14/2021,01:00,0,3,85,0.25

0,0,03/14/2021,02:00,0,3,73,0.25

0,0,03/14/2021,03:00,0,4,03,0.25

0,0,03/14/2021,04:00,0,4,17,0.25

0,0,03/14/2021,05:00,0,4,37,0.25

0,0,03/14/2021,06:00,0,4,58,0.25

5,8334,16,2037,03/14/2021,07:00,10,3703,4,6,0.25

41,111,114,1975,03/14/2021,08:00,73,0864,4,93,0.25

71,1111,197,5308,03/14/2021,09:00,126,4199,5,03,0.25

167,7779,466,0492,03/14/2021,10:00,298,2717,5,67,0.25

129,1666,358,7963,03/14/2021,11:00,229,6296,5,9,0.25

199,1666,553,2407,03/14/2021,12:00,354,0742,6,18,0.25

221,1111,614,1975,03/14/2021,13:00,393,0864,6,42,0.25

148,0555,411,2655,03/14/2021,14:00,263,2098,5,7,0.25

124,1668,344,9074,03/14/2021,15:00,220,7408,5,98,0.25

138,8889,385,8025,03/14/2021,16:00,246,9137,7,33,0.25

49,7222,138,1173,03/14/2021,17:00,88,3951,6,4,0.25

0,5556,1,5432,03/14/2021,18:00,0,9876,4,82,0.25

0,0,03/14/2021,19:00,0,3,88,0.25

0,0,03/14/2021,20:00,0,4,05,0.25

0,0,03/14/2021,21:00,0,3,72,0.25

0,0,03/14/2021,22:00,0,3,08,0.25

0,0,03/14/2021,23:00,0,3,4,0.25

0,0,03/15/2021,00:00,0,3,18,0.25

0,0,03/15/2021,01:00,0,3,6,0.25

0,0,03/15/2021,02:00,0,3,55,0.25

0,0,03/15/2021,03:00,0,3,58,0.25

0,0,03/15/2021,04:00,0,3,7,0.25

0,0,03/15/2021,05:00,0,3,35,0.25

0,0,03/15/2021,06:00,0,3,18,0.25

12,4999,34,7221,03/15/2021,07:00,22,2222,2,93,0.25

33,0555,91,821,03/15/2021,08:00,58,7654,3,03,0.25

118,611,329,4754,03/15/2021,09:00,210,8641,3,92,0.25

224,1666,622,6852,03/15/2021,10:00,398,5185,5,35,0.25

197,7779,549,3828,03/15/2021,11:00,351,6048,5,82,0.25

241,3889,670,5247,03/15/2021,12:00,429,1359,6,57,0.25

176,3888,489,9691,03/15/2021,13:00,313,5802,6,37,0.25

245,2779,681,3272,03/15/2021,14:00,436,0494,6,78,0.25

131,9444,366,5123,03/15/2021,15:00,234,568,6,48,0.25

122,7778,341,0493,03/15/2021,16:00,218,2716,6,02,0.25

48,8889,135,8025,03/15/2021,17:00,86,9136,6,12,0.25

2,2222,6,1728,03/15/2021,18:00,3,9506,5,57,0.25

0,0,03/15/2021,19:00,0,5,02,0.25

0,0,03/15/2021,20:00,0,4,4,0.25

0,0,03/15/2021,21:00,0,4,05,0.25

0,0,03/15/2021,22:00,0,4,35,0.25

0,0,03/15/2021,23:00,0,4,33,0.25

0,0,03/16/2021,00:00,0,4,23,0.25

0,0,03/16/2021,01:00,0,4,07,0.25

0,0,03/16/2021,02:00,0,3,95,0.25

0,0,03/16/2021,03:00,0,3,7,0.25

0,0,03/16/2021,04:00,0,3,33,0.25

0,0,03/16/2021,05:00,0,2,28,0.25

4,1667,11,574,03/16/2021,06:00,7,4074,1,95,0.25

47,5001,131,9444,03/16/2021,07:00,84,4445,2,58,0.25

74,1666,206,0185,03/16/2021,08:00,131,8518,3,33,0.25

141,1111,391,9753,03/16/2021,09:00,250,8641,4,32,0.25

233,8888,649,6914,03/16/2021,10:00,415,8024,5,03,0.25

171,6666,476,8518,03/16/2021,11:00,305,1853,4,93,0.25

207,5,576,3888,03/16/2021,12:00,368,889,4,87,0.25

276,1112,766,9752,03/16/2021,13:00,490,8642,5,42,0.25

261,1111,725,3086,03/16/2021,14:00,464,1975,6,63,0.25

169,4444,470,6791,03/16/2021,15:00,301,2345,6,15,0.25

85,2778,236,8828,03/16/2021,16:00,151,6049,5,02,0.25

58,3333,162,0371,03/16/2021,17:00,103,7037,5,15,0.25

2,7777,7,716,03/16/2021,18:00,4,9383,3,08,0.25

0,0,03/16/2021,19:00,0,1,78,0.25

0,0,03/16/2021,20:00,0,2,17,0.25

0,0,03/16/2021,21:00,0,1,22,0.25

0,0,03/16/2021,22:00,0,0,45,0.25

0,0,03/16/2021,23:00,0,1,2,0.25

0,0,03/17/2021,00:00,0,1,28,0.25

0,0,03/17/2021,01:00,0,1,43,0.25

0,0,03/17/2021,02:00,0,1,57,0.25

0,0,03/17/2021,03:00,0,1,7,0.25

0,0,03/17/2021,04:00,0,1,67,0.25

0,0,03/17/2021,05:00,0,1,62,0.25

0,2778,0,7716,03/17/2021,06:00,0,4938,1,67,0.25

23,6111,65,5864,03/17/2021,07:00,41,9753,1,87,0.25

66,9444,185,9568,03/17/2021,08:00,119,0125,2,15,0.25

110,5555,307,0987,03/17/2021,09:00,196,5432,2,47,0.25

239,1667,664,3518,03/17/2021,10:00,425,1852,3,38,0.25

255,8333,710,6482,03/17/2021,11:00,454,8148,3,65,0.25

285,2777,792,4383,03/17/2021,12:00,507,1605,4,18,0.25

283,8889,788,5803,03/17/2021,13:00,504,6914,4,78,0.25

