"City, Country",min,max,median,variance
"Lviv, UA",1.1600000000000001,4.386086956521739,2.388695652173913,10.669826086956524
"Odessa, UA",1.875,4.53125,2.921875,13.201875000000001
"Ternopil, UA",1.8204778156996586,5.7293515358361775,3.564505119453925,24.642013651877132
"Albuquerque, US",0.3674057649667406,10.196230598669622,3.1013303769401332,62.79942350332595
"Atlanta, US",0.2209354120267261,3.389977728285078,1.2298440979955458,11.118285077951004
"Austin, US",0.3954233409610984,6.244393592677346,2.5011441647597255,33.96398169336384
"Baltimore, US",0.21441241685144127,4.804434589800444,1.9031042128603104,18.89323725055432
"Boise, US",0.21341176470588238,3.4581176470588235,1.0628235294117645,11.465270588235294
"Boston, US",0.2957871396895787,17.04988913525499,4.081818181818182,164.55831485587584
"Brooklyn, US",0.18691796008869183,13.859423503325942,3.4518847006651887,97.94778270509978
"Charlotte, US",0.17627494456762752,5.166740576496673,1.9738359201773836,22.571064301552106
"Chicago, US",0.2274944567627495,11.462749445676275,3.600886917960089,57.65942350332595
"Columbus, US",1.2241685144124166,9.169623059866963,4.169623059866963,47.92337028824834
"Dallas, US",1.6008869179600886,13.564966740576494,6.259201773835921,109.7719955654102
"Denver, US",0.23288888888888892,12.768888888888888,3.709111111111111,75.42973333333335
"Detroit, US",0.2630331753554503,10.735071090047395,3.1156398104265404,70.54021327014219
"El Paso, US",0.17849223946784926,13.455654101995565,3.090465631929047,117.47935698447894
"Fort Worth, US",1.8431111111111114,10.478444444444445,6.117111111111111,84.03122222222223
"Fresno, US",0.37516629711751676,5.6986696230598675,2.1363636363636362,21.281751662971175
"Hartford, US",1.4268888888888889,6.018888888888888,3.2455555555555557,20.20511111111111
"Honolulu, US",0.5204597701149425,3.420919540229885,1.5774712643678162,6.228321839080459
"Houston, US",1.1827050997782704,11.376496674057648,5.3960088691796,63.5029933481153
"Indianapolis, US",0.14500000000000002,6.9768181818181825,1.8620454545454543,34.11054545454546
"Jackson, US",1.2361419068736141,5.494235033259423,2.9374722838137477,18.072882483370286
"Jacksonville, US",0.11086474501108648,6.572062084257206,1.5356984478935696,25.950066518847006
"Little Rock, US",1.7462222222222221,11.13888888888889,4.486888888888888,78.54437777777778
"Los Angeles, US",0.13569844789356986,6.2272727272727275,1.870288248337029,33.56011086474501
"Madison, US",0.45654101995565405,5.120620842572062,2.316629711751663,18.125986696230598
"Manhattan, US",0.5075388026607539,6.132150776053215,2.4048780487804877,25.617605321507764
"Memphis, US",0.25055679287305127,9.57238307349666,2.7211581291759463,68.14855233853007
"Miami, US",0.3660753880266076,6.9565410199556545,2.9414634146341463,28.478558758314854
"Milwaukee, US",0.21197339246119737,10.006430155210642,3.5572062084257206,53.23758314855876
"Nashville, US",0.2184035476718404,8.735033259423505,2.967627494456763,47.898647450110865
"Oakland, US",0.1501108647450111,9.268957871396895,2.8312638580931266,53.35412416851441
"Oklahoma City, US",0.6467849223946784,14.558536585365854,5.431042128603105,128.3369179600887
"Omaha, US",0.41529933481153,6.184478935698447,2.5960088691796006,31.635521064301553
"Philadelphia, US",0.26053215077605324,6.901552106430155,2.3840354767184038,28.785787139689578
"Phoenix, US",0.25688888888888894,4.5424444444444445,1.4906666666666668,11.324244444444446
"Portland, US",0.20088691796008873,8.12439024390244,1.9957871396895788,22.30609756097561
"Providence, US",0.1712694877505568,8.09532293986637,2.4645879732739417,75.0042538975501
"Queens, US",1.3421286031042128,6.648115299334811,3.4239467849223946,27.62339246119734
"Raleigh, US",0.24533333333333335,4.668888888888889,1.6411111111111112,19.14182222222222
"Richmond, US",0.15964523281596452,6.35920177383592,1.7361419068736141,23.66439024390244
"Sacramento, US",0.29844444444444446,6.320222222222223,2.7346666666666666,28.825266666666668
"Saint Paul, US",0.2804878048780488,7.557649667405765,2.980709534368071,29.288514412416852
"Salem, US",0.19866962305986702,6.8627494456762745,2.4079822616407984,44.11782705099778
"Salt Lake City, US",0.10886917960088693,11.773835920177383,2.4634146341463414,70.52971175166297
"San Antonio, US",0.735920177383592,13.172062084257208,5.279600886917959,96.94372505543237
"San Diego, US",0.334888888888889,6.324888888888888,1.8815555555555554,40.01544444444444
"San Francisco, US",0.18603104212860314,6.655875831485588,2.1855875831485587,33.35017738359202
"San Jose, US",0.23614190687361422,7.98470066518847,2.6929046563192904,43.51467849223947
"Seattle, US",0.13126385809312638,6.390243902439025,2.1299334811529933,22.080598669623058
"Springfield, US",0.6361419068736142,7.718625277161863,3.5210643015521064,33.18354767184036
"Staten Island, US",0.26363636363636367,6.711751662971175,2.4044345898004438,32.28547671840355
"Tallahassee, US",0.3354767184035477,6.472505543237252,2.843458980044346,22.625764966740576
"The Bronx, US",1.5620842572062081,14.952993348115298,6.206651884700665,127.49368070953436
"Tucson, US",0.1057649667405765,7.999113082039911,2.003769401330377,37.36742793791574
"Washington D.C., US",0.14057649667405767,7.360532150776053,2.244567627494457,38.0559645232816
