0,Golden,Colorado,-7,39.739,-105.172,1829
Date (MM/DD/YYYY),Time (HH:MM),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Dry-bulb (C),Alb
03/09/2020, 14:00:00,715.97,828.11,155.12,11.84,0
03/09/2020, 15:00:00,585.02,705.19,170.55,12.6,0
03/09/2020, 16:00:00,293.56,208.19,195.85,12.7,0
03/09/2020, 17:00:00,87.46,0,87.46,11.97,0
03/09/2020, 18:00:00,27.77,8.83,27.06,11.51,0
03/09/2020, 19:00:00,0.22,0,0.22,10.01,0
03/09/2020, 20:00:00,0,0,0,8.33,0
03/09/2020, 21:00:00,0,0,0,7.94,0
03/09/2020, 22:00:00,0,0,0,6.67,0
03/09/2020, 23:00:00,0,0,0,6.31,0
03/10/2020, 00:00:00,0,0,0,5.54,0
03/10/2020, 01:00:00,0,0,0,5.06,0
03/10/2020, 02:00:00,0,0,0,5.41,0
03/10/2020, 03:00:00,0,0,0,5.19,0
03/10/2020, 04:00:00,0,0,0,5.34,0
03/10/2020, 05:00:00,0,0,0,5.09,0
03/10/2020, 06:00:00,0,0,0,6.11,0
03/10/2020, 07:00:00,20.77,37.7,17.83,7.43,0
03/10/2020, 08:00:00,129.72,225.78,79.14,8.28,0
03/10/2020, 09:00:00,389.14,769.12,77.24,10.25,0
03/10/2020, 10:00:00,594.46,971,66.71,11.85,0
03/10/2020, 11:00:00,625.23,826.47,91.98,13.04,0
03/10/2020, 12:00:00,677.1,621.01,232.84,13.96,0
03/10/2020, 13:00:00,704.53,666.12,223.6,14.77,0
03/10/2020, 14:00:00,606.53,621.75,189.54,14.7,0
03/10/2020, 15:00:00,620.44,840.26,129.36,14.61,0
03/10/2020, 16:00:00,493.36,932.18,70.48,14.08,0
03/10/2020, 17:00:00,288.63,825.63,48.56,13.19,0
03/10/2020, 18:00:00,45.63,157.97,20.39,11.56,0
03/10/2020, 19:00:00,0.46,0,0.46,10.56,0
03/10/2020, 20:00:00,0,0,0,9.58,0
03/10/2020, 21:00:00,0,0,0,9.48,0
03/10/2020, 22:00:00,0,0,0,9.48,0
03/10/2020, 23:00:00,0,0,0,7.26,0
03/11/2020, 00:00:00,0,0,0,6.13,0
03/11/2020, 01:00:00,0,0,0,6.37,0
03/11/2020, 02:00:00,0,0,0,7.76,0
03/11/2020, 03:00:00,0,0,0,8.09,0
03/11/2020, 04:00:00,0,0,0,8.8,0
03/11/2020, 05:00:00,0,0,0,7.7,0
03/11/2020, 06:00:00,0,0,0,7.84,0
03/11/2020, 07:00:00,36.04,193.64,19.95,8.2,0
03/11/2020, 08:00:00,174.05,420.84,81.49,9.23,0
03/11/2020, 09:00:00,397.27,813.5,63.32,10.49,0
03/11/2020, 10:00:00,570.76,854.61,100.19,12.99,0
03/11/2020, 11:00:00,739.95,1023.67,68.23,13.91,0
03/11/2020, 12:00:00,805.04,1032.15,65.26,15.33,0
03/11/2020, 13:00:00,808.01,985.61,91.93,16.78,0
03/11/2020, 14:00:00,278.81,119.27,198.52,16.38,0
03/11/2020, 15:00:00,607.02,717.19,173.28,17.48,0
03/11/2020, 16:00:00,282.25,175.07,198.35,17.89,0
03/11/2020, 17:00:00,80.2,8.34,77.44,16.97,0
03/11/2020, 18:00:00,38.14,13.7,36.51,15.91,0
03/11/2020, 19:00:00,0.45,0,0.45,14.27,0
03/11/2020, 20:00:00,0,0,0,12.33,0
03/11/2020, 21:00:00,0,0,0,10.98,0
03/11/2020, 22:00:00,0,0,0,10.79,0
03/11/2020, 23:00:00,0,0,0,10.85,0
03/12/2020, 00:00:00,0,0,0,10.9,0
03/12/2020, 01:00:00,0,0,0,10.98,0
03/12/2020, 02:00:00,0,0,0,10.27,0
03/12/2020, 03:00:00,0,0,0,10.88,0
03/12/2020, 04:00:00,0,0,0,10.38,0
03/12/2020, 05:00:00,0,0,0,9.7,0
03/12/2020, 06:00:00,0,0,0,9.58,0
03/12/2020, 07:00:00,21.38,3.97,20.97,9.55,0
03/12/2020, 08:00:00,144.25,82.04,125.99,9.2,0
03/12/2020, 09:00:00,237.36,44.04,218.82,5.71,0
03/12/2020, 10:00:00,375.11,75.81,333.59,4.98,0
03/12/2020, 11:00:00,527.46,168.99,415.88,4.73,0
03/12/2020, 12:00:00,517.96,120.58,432.03,4.55,0
03/12/2020, 13:00:00,452.82,27.05,433.18,4.63,0
03/12/2020, 14:00:00,434.43,41.71,405.99,5.17,0
03/12/2020, 15:00:00,311.68,33.11,290.41,5.66,0
03/12/2020, 16:00:00,228.85,0.74,228.52,5.56,0
03/12/2020, 17:00:00,122.72,1.08,122.41,5.52,0
03/12/2020, 18:00:00,28.24,2.88,27.85,3.39,0
03/12/2020, 19:00:00,0.21,0,0.21,1.69,0
03/12/2020, 20:00:00,0,0,0,0.8,0
03/12/2020, 21:00:00,0,0,0,0.58,0
03/12/2020, 22:00:00,0,0,0,0.48,0
03/12/2020, 23:00:00,0,0,0,0.45,0
03/13/2020, 00:00:00,0,0,0,-0.07,0
03/13/2020, 01:00:00,0,0,0,-0.24,0
03/13/2020, 02:00:00,0,0,0,-0.57,0
03/13/2020, 03:00:00,0,0,0,-0.82,0
03/13/2020, 04:00:00,0,0,0,-1.18,0
03/13/2020, 05:00:00,0,0,0,-1.31,0
03/13/2020, 06:00:00,0,0,0,-1.36,0
03/13/2020, 07:00:00,2.32,3.69,2.18,-1.63,0
03/13/2020, 08:00:00,16.47,0.57,16.34,-1.55,0
03/13/2020, 09:00:00,97.81,0.07,97.78,-1.35,0
03/13/2020, 10:00:00,128.78,0.18,128.68,-0.96,0
03/13/2020, 11:00:00,218.97,2.48,217.23,-0.45,0
03/13/2020, 12:00:00,190.51,0.85,189.89,0.33,0
03/13/2020, 13:00:00,335.11,5.26,331.26,0.94,0
03/13/2020, 14:00:00,201.85,0.02,201.84,2.04,0
03/13/2020, 15:00:00,239.13,10.41,233.37,2.25,0
03/13/2020, 16:00:00,128.33,0,128.33,2.13,0
03/13/2020, 17:00:00,48.85,0.17,48.81,1.51,0
03/13/2020, 18:00:00,11.25,1.16,11.14,1.32,0
03/13/2020, 19:00:00,0.48,0,0.48,0.5,0
03/13/2020, 20:00:00,0,0,0,0.25,0
03/13/2020, 21:00:00,0,0,0,-0.08,0
03/13/2020, 22:00:00,0,0,0,-0.46,0
03/13/2020, 23:00:00,0,0,0,-0.93,0
03/14/2020, 00:00:00,0,0,0,-1.14,0
03/14/2020, 01:00:00,0,0,0,-1.53,0
03/14/2020, 02:00:00,0,0,0,-1.71,0
03/14/2020, 03:00:00,0,0,0,-1.85,0
03/14/2020, 04:00:00,0,0,0,-2.07,0
03/14/2020, 05:00:00,0,0,0,-2.34,0
03/14/2020, 06:00:00,0,0,0,-2.43,0
03/14/2020, 07:00:00,8.36,2.05,8.19,-2.31,0
03/14/2020, 08:00:00,51.17,0.71,51.03,-2.01,0
03/14/2020, 09:00:00,109.79,0.07,109.75,-1.63,0
03/14/2020, 10:00:00,293.79,0.04,293.77,-0.31,0
03/14/2020, 11:00:00,372.29,0.15,372.18,0.64,0
03/14/2020, 12:00:00,602.77,190.5,462.37,1.6,0
03/14/2020, 13:00:00,785.67,813.09,184.75,2.94,0
03/14/2020, 14:00:00,704.29,663.18,237.31,4.33,0
03/14/2020, 15:00:00,534.34,409.73,293.66,4.75,0
03/14/2020, 16:00:00,496.5,785,127.09,4.99,0
03/14/2020, 17:00:00,291.04,560.4,117.3,4.59,0
03/14/2020, 18:00:00,54.44,81.52,44.28,2.9,0
03/14/2020, 19:00:00,0.42,0,0.42,0.94,0
03/14/2020, 20:00:00,0,0,0,0.22,0
03/14/2020, 21:00:00,0,0,0,-0.04,0
03/14/2020, 22:00:00,0,0,0,-0.11,0
03/14/2020, 23:00:00,0,0,0,-0.58,0
03/15/2020, 00:00:00,0,0,0,-0.07,0
03/15/2020, 01:00:00,0,0,0,-0.27,0
03/15/2020, 02:00:00,0,0,0,-0.58,0
03/15/2020, 03:00:00,0,0,0,-0.8,0
03/15/2020, 04:00:00,0,0,0,-0.88,0
03/15/2020, 05:00:00,0,0,0,-0.97,0
03/15/2020, 06:00:00,0.01,0,0.01,-0.7,0
03/15/2020, 07:00:00,13.09,1.6,12.96,-0.32,0
03/15/2020, 08:00:00,137.9,99.62,105.93,-0.04,0
03/15/2020, 09:00:00,383.34,490.59,180.98,1.67,0
03/15/2020, 10:00:00,531.48,531.16,221.99,2.87,0
03/15/2020, 11:00:00,707.94,753.23,199.83,4.3,0
03/15/2020, 12:00:00,802.02,864.54,164.79,5.94,0
03/15/2020, 13:00:00,831.14,962.38,114.84,7.36,0
03/15/2020, 14:00:00,733.54,813.84,161.43,9.18,0
03/15/2020, 15:00:00,649.88,819.87,147.51,9.84,0
03/15/2020, 16:00:00,422.36,452,196.75,10.59,0
03/15/2020, 17:00:00,179.71,147.93,128.01,10.36,0
03/15/2020, 18:00:00,37.53,66.28,29.74,9.9,0
03/15/2020, 19:00:00,0.52,0,0.52,8.92,0
03/15/2020, 20:00:00,0,0,0,7.5,0
03/15/2020, 21:00:00,0,0,0,6.62,0
03/15/2020, 22:00:00,0,0,0,6.45,0
03/15/2020, 23:00:00,0,0,0,5.68,0
03/16/2020, 00:00:00,0,0,0,4.99,0
03/16/2020, 01:00:00,0,0,0,4.48,0
03/16/2020, 02:00:00,0,0,0,4.94,0
03/16/2020, 03:00:00,0,0,0,4.88,0
03/16/2020, 04:00:00,0,0,0,6.17,0
03/16/2020, 05:00:00,0,0,0,6.27,0
03/16/2020, 06:00:00,0.11,0,0.11,6.63,0
03/16/2020, 07:00:00,48.4,318.36,15.69,6.62,0
03/16/2020, 08:00:00,247.62,817.32,40.28,7.17,0
03/16/2020, 09:00:00,459.23,946.03,54.24,10.88,0
03/16/2020, 10:00:00,559.08,628.16,204.95,12.44,0
03/16/2020, 11:00:00,701.31,551.43,326.55,13.23,0
03/16/2020, 12:00:00,648.7,425.77,331.54,13.47,0
03/16/2020, 13:00:00,823.31,744.3,266.32,13.06,0
03/16/2020, 14:00:00,830.98,895.57,200.07,11.85,0
03/16/2020, 15:00:00,569.87,670.76,154.49,10.59,0
03/16/2020, 16:00:00,268,188.63,169.81,9.53,0
03/16/2020, 17:00:00,102.66,1.5,102.26,8.14,0
03/16/2020, 18:00:00,41.13,0.48,41.1,7.24,0
03/16/2020, 19:00:00,0.18,0,0.18,6.03,0
03/16/2020, 20:00:00,0,0,0,4.95,0
03/16/2020, 21:00:00,0,0,0,2.98,0
03/16/2020, 22:00:00,0,0,0,1.99,0
03/16/2020, 23:00:00,0,0,0,1.59,0
03/17/2020, 00:00:00,0,0,0,1.61,0
03/17/2020, 01:00:00,0,0,0,1.47,0
03/17/2020, 02:00:00,0,0,0,1.5,0
03/17/2020, 03:00:00,0,0,0,1.56,0
03/17/2020, 04:00:00,0,0,0,1.72,0
03/17/2020, 05:00:00,0,0,0,1.71,0
03/17/2020, 06:00:00,0,0,0,1.77,0
03/17/2020, 07:00:00,3.8,1.88,3.69,1.66,0
03/17/2020, 08:00:00,25.21,0.31,25.14,1.44,0
03/17/2020, 09:00:00,116.2,0.6,115.92,1.67,0
03/17/2020, 10:00:00,164.22,0.43,163.98,1.96,0
03/17/2020, 11:00:00,266.89,0.41,266.61,3.4,0
03/17/2020, 12:00:00,585.99,281.58,373.88,5.19,0
03/17/2020, 13:00:00,771.96,670.06,267.02,7.16,0
03/17/2020, 14:00:00,657.52,501.88,306.49,8.57,0
03/17/2020, 15:00:00,287.79,127.74,203.83,9.96,0
03/17/2020, 16:00:00,196.56,12,190.53,10,0
03/17/2020, 17:00:00,87.81,0,87.81,9.69,0
03/17/2020, 18:00:00,32.4,37.43,29.04,9.51,0
03/17/2020, 19:00:00,0.77,0,0.77,10.37,0
03/17/2020, 20:00:00,0,0,0,7.98,0
03/17/2020, 21:00:00,0,0,0,7.53,0
03/17/2020, 22:00:00,0,0,0,8.01,0
03/17/2020, 23:00:00,0,0,0,7.36,0
03/18/2020, 00:00:00,0,0,0,5.51,0
03/18/2020, 01:00:00,0,0,0,5.89,0
03/18/2020, 02:00:00,0,0,0,6.52,0
03/18/2020, 03:00:00,0,0,0,5.24,0
03/18/2020, 04:00:00,0,0,0,5.72,0
03/18/2020, 05:00:00,0,0,0,4.58,0
03/18/2020, 06:00:00,0.09,0,0.09,5.11,0
03/18/2020, 07:00:00,55.61,356.27,16.93,5.66,0
03/18/2020, 08:00:00,258.45,826.02,40.3,8.19,0
03/18/2020, 09:00:00,468.02,948.46,52.17,11.21,0
03/18/2020, 10:00:00,643.42,998.9,59.53,12.56,0
03/18/2020, 11:00:00,779.69,1005.6,85.59,13.72,0
03/18/2020, 12:00:00,660.77,514.25,273.57,15.31,0
03/18/2020, 13:00:00,776.53,514.36,386.2,16.69,0
03/18/2020, 14:00:00,537.38,222.47,377.12,15.89,0
03/18/2020, 15:00:00,409.18,135.34,325.5,14.93,0
03/18/2020, 16:00:00,194.3,23.19,181.88,14.3,0
03/18/2020, 17:00:00,62.04,0.04,62.03,12.82,0
03/18/2020, 18:00:00,23.78,0.7,23.73,12.18,0
03/18/2020, 19:00:00,0.29,0.01,0.29,10.65,0
03/18/2020, 20:00:00,0,0,0,8.6,0
03/18/2020, 21:00:00,0,0,0,6.7,0
03/18/2020, 22:00:00,0,0,0,5.22,0
03/18/2020, 23:00:00,0,0,0,4.65,0
03/19/2020, 00:00:00,0,0,0,3.82,0
03/19/2020, 01:00:00,0,0,0,3.26,0
03/19/2020, 02:00:00,0,0,0,2.75,0
03/19/2020, 03:00:00,0,0,0,2.43,0
03/19/2020, 04:00:00,0,0,0,2.29,0
03/19/2020, 05:00:00,0,0,0,1.9,0
03/19/2020, 06:00:00,0,0,0,1.27,0
03/19/2020, 07:00:00,4.92,2.53,4.8,0.95,0
03/19/2020, 08:00:00,15.44,0.55,15.3,0.26,0
03/19/2020, 09:00:00,34.43,0.01,34.43,0.18,0
03/19/2020, 10:00:00,57.09,0.02,57.08,0,0
03/19/2020, 11:00:00,255.28,0.15,255.17,0.17,0
03/19/2020, 12:00:00,149.3,0.03,149.27,0.19,0
03/19/2020, 13:00:00,141.81,0.06,141.76,-0.3,0
03/19/2020, 14:00:00,137.5,0,137.5,-0.9,0
03/19/2020, 15:00:00,146.28,0.03,146.26,-1.2,0
03/19/2020, 16:00:00,152.38,0.01,152.37,-1.63,0
03/19/2020, 17:00:00,134.61,0.02,134.6,-1.75,0
03/19/2020, 18:00:00,46.1,0.58,46.07,-1.8,0
03/19/2020, 19:00:00,0.59,0,0.59,-2.19,0
03/19/2020, 20:00:00,0,0,0,-3.34,0
03/19/2020, 21:00:00,0,0,0,-4.11,0
03/19/2020, 22:00:00,0,0,0,-4.58,0
03/19/2020, 23:00:00,0,0,0,-5.08,0
03/20/2020, 00:00:00,0,0,0,-5.17,0
03/20/2020, 01:00:00,0,0,0,-5.44,0
03/20/2020, 02:00:00,0,0,0,-5.7,0
03/20/2020, 03:00:00,0,0,0,-5.78,0
03/20/2020, 04:00:00,0,0,0,-5.83,0
03/20/2020, 05:00:00,0,0,0,-6.1,0
03/20/2020, 06:00:00,0.05,0,0.05,-6.67,0
03/20/2020, 07:00:00,17.87,1.76,17.74,-7.26,0
03/20/2020, 08:00:00,83.67,0.18,83.63,-6.91,0
03/20/2020, 09:00:00,179.01,0,179.01,-6.42,0
03/20/2020, 10:00:00,219.51,0,219.51,-6.45,0
03/20/2020, 11:00:00,338.61,0,338.61,-6.12,0
03/20/2020, 12:00:00,362.88,0,362.88,-5.8,0
03/20/2020, 13:00:00,464.79,0.09,464.72,-5.96,0
03/20/2020, 14:00:00,350.28,0.12,350.2,-6.29,0
03/20/2020, 15:00:00,353.15,23.82,339.55,-6.58,0
03/20/2020, 16:00:00,328.12,14.99,319.87,-5.96,0
03/20/2020, 17:00:00,145.09,15.87,139.99,-5.64,0
03/20/2020, 18:00:00,33.99,1.41,33.87,-5.96,0
03/20/2020, 19:00:00,1.58,0,1.58,-6.12,0
03/20/2020, 20:00:00,0,0,0,-5.71,0
03/20/2020, 21:00:00,0,0,0,-5.51,0
03/20/2020, 22:00:00,0,0,0,-5.78,0
03/20/2020, 23:00:00,0,0,0,-6.03,0
03/21/2020, 00:00:00,0,0,0,-6.77,0
03/21/2020, 01:00:00,0,0,0,-5.89,0
03/21/2020, 02:00:00,0,0,0,-4.9,0
03/21/2020, 03:00:00,0,0,0,-2.92,0
03/21/2020, 04:00:00,0,0,0,-1.86,0
03/21/2020, 05:00:00,0,0,0,-0.63,0
03/21/2020, 06:00:00,0.42,0,0.42,-1.06,0
03/21/2020, 07:00:00,71.08,389.69,24.26,-0.33,0
03/21/2020, 08:00:00,292.06,837.74,57.58,0.67,0
03/21/2020, 09:00:00,513.58,953.81,80.53,2.53,0
03/21/2020, 10:00:00,679.21,1003.51,77.51,4.01,0
03/21/2020, 11:00:00,808.06,1028,83.03,6.43,0
03/21/2020, 12:00:00,837.33,704.48,302.05,6.8,0
03/21/2020, 13:00:00,865.49,650.49,365.26,7.28,0
03/21/2020, 14:00:00,660.42,372.33,383.74,8.38,0
03/21/2020, 15:00:00,418.55,46.96,389.02,7.16,0
03/21/2020, 16:00:00,261.34,46.32,236.04,5.51,0
03/21/2020, 17:00:00,167.91,14.5,164.21,5.08,0
03/21/2020, 18:00:00,98.99,33.01,95.55,4.75,0
03/21/2020, 19:00:00,5.87,0,5.87,4.69,0
03/21/2020, 20:00:00,0,0,0,3.07,0
03/21/2020, 21:00:00,0,0,0,1.47,0
03/21/2020, 22:00:00,0,0,0,1.87,0
03/21/2020, 23:00:00,0,0,0,2.37,0
03/22/2020, 00:00:00,0,0,0,2.21,0
03/22/2020, 01:00:00,0,0,0,1.45,0
03/22/2020, 02:00:00,0,0,0,1.3,0
03/22/2020, 03:00:00,0,0,0,1.61,0
03/22/2020, 04:00:00,0,0,0,1.73,0
03/22/2020, 05:00:00,0,0,0,1.5,0
03/22/2020, 06:00:00,0.84,0,0.84,1.85,0
03/22/2020, 07:00:00,61.29,224.89,30.77,2.33,0
03/22/2020, 08:00:00,289.89,658.75,107.62,3,0
03/22/2020, 09:00:00,350.46,178.05,273.75,5.02,0
03/22/2020, 10:00:00,577.59,716.93,135.45,6.31,0
03/22/2020, 11:00:00,818.35,886.79,186.24,7.13,0
03/22/2020, 12:00:00,900.39,1038.84,102.46,6.44,0
03/22/2020, 13:00:00,923.61,1045.69,113.51,7.97,0
03/22/2020, 14:00:00,841.96,1006.21,107.88,8.24,0
03/22/2020, 15:00:00,645,810.25,126.7,8.81,0
03/22/2020, 16:00:00,482.27,716.3,130.25,9.32,0
03/22/2020, 17:00:00,350.1,838.76,70.09,9.37,0
03/22/2020, 18:00:00,78.81,326.54,28.41,8.35,0
03/22/2020, 19:00:00,1.73,0.01,1.73,7.2,0
03/22/2020, 20:00:00,0,0,0,6.8,0
03/22/2020, 21:00:00,0,0,0,6.34,0
03/22/2020, 22:00:00,0,0,0,5.03,0
03/22/2020, 23:00:00,0,0,0,4.03,0
03/23/2020, 00:00:00,0,0,0,3.68,0
03/23/2020, 01:00:00,0,0,0,2.91,0
03/23/2020, 02:00:00,0,0,0,3.07,0
03/23/2020, 03:00:00,0,0,0,3.52,0
03/23/2020, 04:00:00,0,0,0,3.05,0
03/23/2020, 05:00:00,0,0,0,2.24,0
03/23/2020, 06:00:00,0.58,0,0.58,1.84,0
03/23/2020, 07:00:00,80.34,455.11,23.54,1.73,0
03/23/2020, 08:00:00,300.45,816.31,66.81,3.47,0
03/23/2020, 09:00:00,490.97,738.01,138.88,6.06,0
03/23/2020, 10:00:00,679.27,1001.33,68.97,7.75,0
03/23/2020, 11:00:00,866.05,824.68,280.54,10.28,0
03/23/2020, 12:00:00,580.1,156.03,461.31,11.01,0
03/23/2020, 13:00:00,508.18,90.99,438,11.11,0
03/23/2020, 14:00:00,513.4,149.11,408.08,10.88,0
03/23/2020, 15:00:00,464.04,133.01,375.39,11.54,0
03/23/2020, 16:00:00,332.97,180.75,237.95,11.78,0
03/23/2020, 17:00:00,78.68,0,78.68,10.74,0
03/23/2020, 18:00:00,18.29,0.99,18.22,8.7,0
03/23/2020, 19:00:00,0.11,1.37,0.08,5.41,0
03/23/2020, 20:00:00,0,0,0,5.52,0
03/23/2020, 21:00:00,0,0,0,5.25,0
03/23/2020, 22:00:00,0,0,0,5.13,0
03/23/2020, 23:00:00,0,0,0,4.2,0
03/24/2020, 00:00:00,0,0,0,4.08,0
03/24/2020, 01:00:00,0,0,0,4.15,0
03/24/2020, 02:00:00,0,0,0,4.61,0
03/24/2020, 03:00:00,0,0,0,4.29,0
03/24/2020, 04:00:00,0,0,0,4.78,0
03/24/2020, 05:00:00,0,0,0,4.96,0
03/24/2020, 06:00:00,0.75,0,0.75,4.42,0
03/24/2020, 07:00:00,93.63,476.94,33.33,5.06,0
03/24/2020, 08:00:00,295.4,844.19,46.26,6.82,0
03/24/2020, 09:00:00,504.21,948.29,59.17,9.79,0
03/24/2020, 10:00:00,681.16,1001.8,65.55,11.22,0
03/24/2020, 11:00:00,698.24,827.08,107.03,12.08,0
03/24/2020, 12:00:00,826.19,925.35,105.44,13,0
03/24/2020, 13:00:00,865.63,978.92,98.83,14.27,0
03/24/2020, 14:00:00,794.31,967.25,79.9,14.76,0
03/24/2020, 15:00:00,686.57,958.05,73,14.96,0
03/24/2020, 16:00:00,547.56,958.79,62.14,14.83,0
03/24/2020, 17:00:00,290.86,659.71,59.98,14.38,0
03/24/2020, 18:00:00,117.55,517.12,38.99,13.4,0
03/24/2020, 19:00:00,1.93,0.03,1.93,11.95,0
03/24/2020, 20:00:00,0,0,0,10.55,0
03/24/2020, 21:00:00,0,0,0,8.52,0
03/24/2020, 22:00:00,0,0,0,8.16,0
03/24/2020, 23:00:00,0,0,0,7.6,0
03/25/2020, 00:00:00,0,0,0,7.78,0
03/25/2020, 01:00:00,0,0,0,7.78,0
03/25/2020, 02:00:00,0,0,0,7.12,0
03/25/2020, 03:00:00,0,0,0,6.86,0
03/25/2020, 04:00:00,0,0,0,6.94,0
03/25/2020, 05:00:00,0,0,0,6.53,0
03/25/2020, 06:00:00,1.01,0,1.01,6.26,0
03/25/2020, 07:00:00,104.32,473.65,43.57,6.91,0
03/25/2020, 08:00:00,298.57,741.61,78.27,9.39,0
03/25/2020, 09:00:00,483.71,838.68,83.61,12.15,0
03/25/2020, 10:00:00,603.27,744.08,145.2,13.08,0
03/25/2020, 11:00:00,800.38,901.19,147.88,14.2,0
03/25/2020, 12:00:00,857.9,838.01,202.71,15.37,0
03/25/2020, 13:00:00,774.51,658.74,256.58,16.28,0
03/25/2020, 14:00:00,878.04,1004.9,133.95,16.78,0
03/25/2020, 15:00:00,730.11,889.57,154.58,17,0
03/25/2020, 16:00:00,500.12,586.22,196.7,16.76,0
03/25/2020, 17:00:00,309.36,451.38,152.82,16.27,0
03/25/2020, 18:00:00,86.41,79,68.71,15,0
03/25/2020, 19:00:00,2.51,0.08,2.51,12.99,0
03/25/2020, 20:00:00,0,0,0,11.79,0
03/25/2020, 21:00:00,0,0,0,9.63,0
03/25/2020, 22:00:00,0,0,0,8.86,0
03/25/2020, 23:00:00,0,0,0,7.55,0
03/26/2020, 00:00:00,0,0,0,6.38,0
03/26/2020, 01:00:00,0,0,0,5.65,0
03/26/2020, 02:00:00,0,0,0,4.43,0
03/26/2020, 03:00:00,0,0,0,3.4,0
03/26/2020, 04:00:00,0,0,0,2.4,0
03/26/2020, 05:00:00,0,0,0,1.98,0
03/26/2020, 06:00:00,1.31,0,1.31,1.59,0
03/26/2020, 07:00:00,98.2,470.95,35.71,1.89,0
03/26/2020, 08:00:00,296.67,759.32,63.9,4.98,0
03/26/2020, 09:00:00,471.85,765.21,111.23,5.85,0
03/26/2020, 10:00:00,658.52,875.08,111.16,6.22,0
03/26/2020, 11:00:00,815.15,998.24,87.91,6.85,0
03/26/2020, 12:00:00,791.31,800.85,162.22,6.04,0
03/26/2020, 13:00:00,883.84,973.02,114.06,6.42,0
03/26/2020, 14:00:00,825.1,966.82,104.96,7.14,0
03/26/2020, 15:00:00,711.1,956.87,89.35,7.64,0
03/26/2020, 16:00:00,545.71,901.2,82.75,8.52,0
03/26/2020, 17:00:00,333.62,755.83,72.99,8.71,0
03/26/2020, 18:00:00,117.6,432.06,42.32,8.53,0
03/26/2020, 19:00:00,2.5,0.05,2.5,6.94,0
03/26/2020, 20:00:00,0,0,0,7.12,0
03/26/2020, 21:00:00,0,0,0,6.76,0
03/26/2020, 22:00:00,0,0,0,6.17,0
03/26/2020, 23:00:00,0,0,0,5.79,0
03/27/2020, 00:00:00,0,0,0,5.42,0
03/27/2020, 01:00:00,0,0,0,4.93,0
03/27/2020, 02:00:00,0,0,0,4.79,0
03/27/2020, 03:00:00,0,0,0,4.34,0
03/27/2020, 04:00:00,0,0,0,2.31,0
03/27/2020, 05:00:00,0,0,0,0.92,0
03/27/2020, 06:00:00,0.03,1.43,0.01,1.11,0
03/27/2020, 07:00:00,11.41,2.28,11.2,0.2,0
03/27/2020, 08:00:00,27.61,0.27,27.53,-0.47,0
03/27/2020, 09:00:00,63.74,0.21,63.63,-0.29,0
03/27/2020, 10:00:00,149.52,0.09,149.47,0.58,0
03/27/2020, 11:00:00,146.93,0.12,146.84,1.25,0
03/27/2020, 12:00:00,141.59,0.1,141.51,1.71,0
03/27/2020, 13:00:00,121.49,0.01,121.48,2.26,0
03/27/2020, 14:00:00,86.4,0.04,86.37,1.92,0
03/27/2020, 15:00:00,100.47,0.11,100.4,1.83,0
03/27/2020, 16:00:00,97.77,0.22,97.67,1.92,0
03/27/2020, 17:00:00,123.58,10.85,119.6,1.72,0
03/27/2020, 18:00:00,7.79,0.98,7.66,0.71,0
03/27/2020, 19:00:00,0.04,0.5,0.01,-0.13,0
03/27/2020, 20:00:00,0,0,0,-0.43,0
03/27/2020, 21:00:00,0,0,0,-0.57,0
03/27/2020, 22:00:00,0,0,0,-0.82,0
03/27/2020, 23:00:00,0,0,0,-1.27,0
03/28/2020, 00:00:00,0,0,0,-1.49,0
03/28/2020, 01:00:00,0,0,0,-1.59,0
03/28/2020, 02:00:00,0,0,0,-0.89,0
03/28/2020, 03:00:00,0,0,0,-0.31,0
03/28/2020, 04:00:00,0,0,0,-0.57,0
03/28/2020, 05:00:00,0,0,0,-0.6,0
03/28/2020, 06:00:00,1.05,0,1.05,-0.38,0
03/28/2020, 07:00:00,77.64,249.57,32.61,-0.74,0
03/28/2020, 08:00:00,332.56,845.63,64.97,0.1,0
03/28/2020, 09:00:00,552.94,960.2,82.88,1.38,0
03/28/2020, 10:00:00,697.66,914.95,119.48,2.39,0
03/28/2020, 11:00:00,881.36,1039.2,114.88,3.19,0
03/28/2020, 12:00:00,907.94,1013.53,103.01,4.22,0
03/28/2020, 13:00:00,920.28,1054.57,77.6,4.98,0
03/28/2020, 14:00:00,857.88,1043.68,72.7,5.87,0
03/28/2020, 15:00:00,741.23,1023.13,69.08,6.26,0
03/28/2020, 16:00:00,575.69,985.29,63.5,6.09,0
03/28/2020, 17:00:00,371.47,905.93,53.65,6.09,0
03/28/2020, 18:00:00,99.36,453.63,27.49,5.14,0
03/28/2020, 19:00:00,3.17,6.38,2.81,4.17,0
03/28/2020, 20:00:00,0,0,0,3.57,0
03/28/2020, 21:00:00,0,0,0,3.68,0
03/28/2020, 22:00:00,0,0,0,3.47,0
03/28/2020, 23:00:00,0,0,0,3.47,0
03/29/2020, 00:00:00,0,0,0,3.04,0
03/29/2020, 01:00:00,0,0,0,2.56,0
03/29/2020, 02:00:00,0,0,0,2.21,0
03/29/2020, 03:00:00,0,0,0,1.84,0
03/29/2020, 04:00:00,0,0,0,1.76,0
03/29/2020, 05:00:00,0,0,0,2.31,0
