0,Cologne,Germany,0,50.935,6.992,57,
Date (MM/DD/YYYY),Time (HH:MM),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Dry-bulb (C),Alb,pressure (PA)
03/30/2011,06:00:00,102,403.59,44,7.96,,101819
03/30/2011,07:00:00,252,517.35,96,10.23,,101789
03/30/2011,08:00:00,396,569.75,144,12.5,,101759
03/30/2011,09:00:00,455,382.81,242,13.61,,101683
03/30/2011,10:00:00,330,48.74,299,14.72,,101606
03/30/2011,11:00:00,108,0,108,15.84,,101530
03/30/2011,12:00:00,112,0,112,15.19,,101534
03/30/2011,13:00:00,224,3.18,222,14.55,,101537
03/30/2011,14:00:00,144,0,144,13.9,,101540
03/30/2011,15:00:00,236,86.95,199,12.88,,101510
03/30/2011,16:00:00,134,56.74,118,11.86,,101481
03/30/2011,17:00:00,48.5,131.18,32.4,10.84,,101451
03/30/2011,18:00:00,0,0,0,10.14,,101467
03/30/2011,19:00:00,0,0,0,9.44,,101484
03/30/2011,20:00:00,0,0,0,8.74,,101500
03/30/2011,21:00:00,0,0,0,8.62,,101467
03/30/2011,22:00:00,0,0,0,8.5,,101434
03/30/2011,23:00:00,0,0,0,8.38,,101401
03/31/2011,00:00:00,0,0,0,7.91,,101391
03/31/2011,01:00:00,0,0,0,7.44,,101381
03/31/2011,02:00:00,0,0,0,6.97,,101371
03/31/2011,03:00:00,0,0,0,7.15,,101345
03/31/2011,04:00:00,0,0,0,7.33,,101318
03/31/2011,05:00:00,0,0,0,7.5,,101292
03/31/2011,06:00:00,42,6.68,41,8.32,,101305
03/31/2011,07:00:00,84,0,84,9.15,,101318
03/31/2011,08:00:00,107,0,107,9.97,,101331
03/31/2011,09:00:00,105,0,105,11.05,,101315
03/31/2011,10:00:00,92,0,92,12.13,,101298
03/31/2011,11:00:00,208,0,208,13.21,,101282
03/31/2011,12:00:00,385,76.7,333,12.8,,101285
03/31/2011,13:00:00,261,11.07,254,12.38,,101288
03/31/2011,14:00:00,107,0,107,11.97,,101292
03/31/2011,15:00:00,136,2.33,135,11.31,,101265
03/31/2011,16:00:00,130,41.91,118,8.48,,101239
03/31/2011,17:00:00,25,0,25,8.59,,101212
03/31/2011,18:00:00,0,0,0,8.69,,101195
03/31/2011,19:00:00,0,0,0,8.79,,101179
03/31/2011,20:00:00,0,0,0,8.89,,101162
03/31/2011,21:00:00,0,0,0,9,,101109
03/31/2011,22:00:00,0,0,0,9.1,,101056
03/31/2011,23:00:00,0,0,0,9.2,,101003
04/01/2014,00:00:00,0,0,0,9.31,,100725
04/01/2014,01:00:00,0,0,0,9.41,,100695
04/01/2014,02:00:00,0,0,0,9.51,,100665
04/01/2014,03:00:00,0,0,0,9.61,,100662
04/01/2014,04:00:00,0,0,0,9.72,,100659
04/01/2014,05:00:00,0,0,0,9.82,,100655
04/01/2014,06:00:00,50,12.84,48,9.92,,100668
04/01/2014,07:00:00,241,392.53,118,10.02,,100682
04/01/2014,08:00:00,375,442.98,174,16.82,,100695
04/01/2014,09:00:00,533,643.27,168,17.84,,100668
04/01/2014,10:00:00,613,640.26,199,18.86,,100642
04/01/2014,11:00:00,552,348.42,313,19.88,,100615
04/01/2014,12:00:00,589,451.12,281,19.85,,100562
04/01/2014,13:00:00,536,420.59,268,19.82,,100509
04/01/2014,14:00:00,353,150.24,270,19.8,,100456
04/01/2014,15:00:00,308,253.33,198,19.24,,100456
04/01/2014,16:00:00,149,82.58,125,18.68,,100456
04/01/2014,17:00:00,48,30.44,44,18.12,,100456
04/01/2014,18:00:00,0,0,0,16.84,,100473
04/01/2014,19:00:00,0,0,0,15.57,,100490
04/01/2014,20:00:00,0,0,0,14.29,,100506
04/01/2014,21:00:00,0,0,0,13.6,,100490
04/01/2014,22:00:00,0,0,0,12.91,,100473
04/01/2014,23:00:00,0,0,0,12.21,,100456
04/02/2014,00:00:00,0,0,0,10.79,,100410
04/02/2014,01:00:00,0,0,0,9.36,,100364
04/02/2014,02:00:00,0,0,0,7.94,,100317
04/02/2014,03:00:00,0,0,0,8.05,,100304
04/02/2014,04:00:00,0,0,0,8.17,,100291
04/02/2014,05:00:00,0,0,0,8.28,,100277
04/02/2014,06:00:00,99,234.85,61,11.51,,100274
04/02/2014,07:00:00,262,488.71,106,14.74,,100271
04/02/2014,08:00:00,370,400.52,186,17.98,,100267
04/02/2014,09:00:00,579,827.45,105,18.95,,100224
04/02/2014,10:00:00,629,679.65,186,19.92,,100181
04/02/2014,11:00:00,638,573.16,242,20.9,,100138
04/02/2014,12:00:00,619,526.57,257,20.9,,100082
04/02/2014,13:00:00,422,158.94,320,20.9,,100025
04/02/2014,14:00:00,345,131.1,272,20.91,,99969
04/02/2014,15:00:00,373,492.56,157,18.99,,99949
04/02/2014,16:00:00,195,230.59,127,17.08,,99929
04/02/2014,17:00:00,72,154.73,51,15.16,,99909
04/02/2014,18:00:00,0,0,0,13.99,,99916
04/02/2014,19:00:00,0,0,0,12.82,,99923
04/02/2014,20:00:00,0,0,0,11.65,,99929
04/02/2014,21:00:00,0,0,0,11.46,,99906
04/02/2014,22:00:00,0,0,0,11.26,,99883
04/02/2014,23:00:00,0,0,0,11.06,,99860
04/03/2014,00:00:00,0,0,0,10.91,,99833
04/03/2014,01:00:00,0,0,0,10.76,,99807
04/03/2014,02:00:00,0,0,0,10.61,,99780
04/03/2014,03:00:00,0,0,0,10.74,,99777
04/03/2014,04:00:00,0,0,0,10.88,,99774
04/03/2014,05:00:00,0,0,0,11.02,,99770
04/03/2014,06:00:00,79,83.44,65,13.48,,99797
04/03/2014,07:00:00,151,46.15,136,15.93,,99823
04/03/2014,08:00:00,237,60.21,209,18.39,,99850
04/03/2014,09:00:00,263,27.67,247,19.34,,99847
04/03/2014,10:00:00,328,42.62,300,20.3,,99843
04/03/2014,11:00:00,193,0,193,21.26,,99840
04/03/2014,12:00:00,273,8.67,267,21.21,,99840
04/03/2014,13:00:00,227,3.09,225,21.17,,99840
04/03/2014,14:00:00,345,126.52,274,21.13,,99840
04/03/2014,15:00:00,162,6.78,159,20.2,,99863
04/03/2014,16:00:00,225,367.71,115,19.28,,99886
04/03/2014,17:00:00,44,14.28,42,18.35,,99909
04/03/2014,18:00:00,0,0,0,16.59,,99943
04/03/2014,19:00:00,0,0,0,14.83,,99976
04/03/2014,20:00:00,0,0,0,13.07,,100009
04/03/2014,21:00:00,0,0,0,12.55,,100009
04/03/2014,22:00:00,0,0,0,12.02,,100009
04/03/2014,23:00:00,0,0,0,11.49,,100009
04/04/2014,00:00:00,0,0,0,11.44,,100019
04/04/2014,01:00:00,0,0,0,11.38,,100029
04/04/2014,02:00:00,0,0,0,11.33,,100039
04/04/2014,03:00:00,0,0,0,11.38,,100059
04/04/2014,04:00:00,0,0,0,11.44,,100079
04/04/2014,05:00:00,0,0,0,11.49,,100098
04/04/2014,06:00:00,20,0,20,13.72,,100125
04/04/2014,07:00:00,52,0,52,15.94,,100151
04/04/2014,08:00:00,125,0,125,18.17,,100178
04/04/2014,09:00:00,179,0,179,18.91,,100188
04/04/2014,10:00:00,226,1.51,225,19.65,,100198
04/04/2014,11:00:00,223,0,223,20.4,,100208
04/04/2014,12:00:00,194,0,194,20.12,,100214
04/04/2014,13:00:00,167,0,167,19.84,,100221
04/04/2014,14:00:00,166,0,166,19.57,,100228
04/04/2014,15:00:00,134,0,134,18.21,,100264
04/04/2014,16:00:00,140,49.45,125,16.84,,100301
04/04/2014,17:00:00,76,145.55,55,15.48,,100337
04/04/2014,18:00:00,0,0,0,14.71,,100380
04/04/2014,19:00:00,0,0,0,13.95,,100423
04/04/2014,20:00:00,0,0,0,13.18,,100466
04/04/2014,21:00:00,0,0,0,12.82,,100486
04/04/2014,22:00:00,0,0,0,12.46,,100506
04/04/2014,23:00:00,0,0,0,12.1,,100526
04/05/2014,00:00:00,0,0,0,11.75,,100562
04/05/2014,01:00:00,0,0,0,11.39,,100599
04/05/2014,02:00:00,0,0,0,11.04,,100635
04/05/2014,03:00:00,0,0,0,11.01,,100678
