date;time;GHI;DHI
08.10.2020;00:00:00;0;0
08.10.2020;00:10:00;0;0
08.10.2020;00:20:00;0;0
08.10.2020;00:30:00;0;0
08.10.2020;00:40:00;0;0
08.10.2020;00:50:00;0;0
08.10.2020;01:00:00;0;0
08.10.2020;01:10:00;0;0
08.10.2020;01:20:00;0;0
08.10.2020;01:30:00;0;0
08.10.2020;01:40:00;0;0
08.10.2020;01:50:00;0;0
08.10.2020;02:00:00;0;0
08.10.2020;02:10:00;0;0
08.10.2020;02:20:00;0;0
08.10.2020;02:30:00;0;0
08.10.2020;02:40:00;0;0
08.10.2020;02:50:00;0;0
08.10.2020;03:00:00;0;0
08.10.2020;03:10:00;0;0
08.10.2020;03:20:00;0;0
08.10.2020;03:30:00;0;0
08.10.2020;03:40:00;0;0
08.10.2020;03:50:00;0;0
08.10.2020;04:00:00;0;0
08.10.2020;04:10:00;0;0
08.10.2020;04:20:00;0;0
08.10.2020;04:30:00;0;0
08.10.2020;04:40:00;0;0
08.10.2020;04:50:00;0;0
08.10.2020;05:00:00;0;0
08.10.2020;05:10:00;0;0
08.10.2020;05:20:00;0;0
08.10.2020;05:30:00;0;0
08.10.2020;05:40:00;0;0
08.10.2020;05:50:00;0;0
08.10.2020;06:00:00;0;0
08.10.2020;06:10:00;0;0
08.10.2020;06:20:00;0;0
08.10.2020;06:30:00;1.666666667;1.666666667
08.10.2020;06:40:00;0;0
08.10.2020;06:50:00;3.333333333;3.333333333
08.10.2020;07:00:00;8.333333333;8.333333333
08.10.2020;07:10:00;11.66666667;11.66666667
08.10.2020;07:20:00;28.33333333;28.33333333
08.10.2020;07:30:00;21.66666667;21.66666667
08.10.2020;07:40:00;23.33333333;23.33333333
08.10.2020;07:50:00;36.66666667;36.66666667
08.10.2020;08:00:00;40;40
08.10.2020;08:10:00;66.66666667;66.66666667
08.10.2020;08:20:00;70;70
08.10.2020;08:30:00;71.66666667;71.66666667
08.10.2020;08:40:00;115;115
08.10.2020;08:50:00;126.6666667;126.6666667
08.10.2020;09:00:00;118.3333333;118.3333333
08.10.2020;09:10:00;115;115
08.10.2020;09:20:00;200;200
08.10.2020;09:30:00;146.6666667;146.6666667
08.10.2020;09:40:00;150;150
08.10.2020;09:50:00;198.3333333;198.3333333
08.10.2020;10:00:00;188.3333333;186.6666667
08.10.2020;10:10:00;88.33333333;88.33333333
08.10.2020;10:20:00;61.66666667;61.66666667
08.10.2020;10:30:00;81.66666667;81.66666667
08.10.2020;10:40:00;80;80
08.10.2020;10:50:00;78.33333333;78.33333333
08.10.2020;11:00:00;86.66666667;86.66666667
08.10.2020;11:10:00;86.66666667;86.66666667
08.10.2020;11:20:00;108.3333333;108.3333333
08.10.2020;11:30:00;86.66666667;86.66666667
08.10.2020;11:40:00;105;105
08.10.2020;11:50:00;105;103.3333333
08.10.2020;12:00:00;146.6666667;145
08.10.2020;12:10:00;113.3333333;113.3333333
08.10.2020;12:20:00;105;105
08.10.2020;12:30:00;90;90
08.10.2020;12:40:00;170;170
08.10.2020;12:50:00;136.6666667;136.6666667
08.10.2020;13:00:00;183.3333333;181.6666667
08.10.2020;13:10:00;133.3333333;133.3333333
08.10.2020;13:20:00;163.3333333;163.3333333
08.10.2020;13:30:00;230;216.6666667
08.10.2020;13:40:00;228.3333333;218.3333333
08.10.2020;13:50:00;120;120
08.10.2020;14:00:00;100;100
08.10.2020;14:10:00;156.6666667;156.6666667
08.10.2020;14:20:00;151.6666667;150
08.10.2020;14:30:00;60;60
08.10.2020;14:40:00;71.66666667;71.66666667
08.10.2020;14:50:00;55;55
08.10.2020;15:00:00;88.33333333;88.33333333
08.10.2020;15:10:00;71.66666667;71.66666667
08.10.2020;15:20:00;56.66666667;56.66666667
08.10.2020;15:30:00;16.66666667;16.66666667
08.10.2020;15:40:00;6.666666667;6.666666667
08.10.2020;15:50:00;10;10
08.10.2020;16:00:00;6.666666667;6.666666667
08.10.2020;16:10:00;3.333333333;3.333333333
08.10.2020;16:20:00;0;0
08.10.2020;16:30:00;0;0
08.10.2020;16:40:00;0;0
08.10.2020;16:50:00;0;0
08.10.2020;17:00:00;0;0
08.10.2020;17:10:00;0;0
08.10.2020;17:20:00;0;0
08.10.2020;17:30:00;0;0
08.10.2020;17:40:00;0;0
08.10.2020;17:50:00;0;0
08.10.2020;18:00:00;0;0
08.10.2020;18:10:00;0;0
08.10.2020;18:20:00;0;0
08.10.2020;18:30:00;0;0
08.10.2020;18:40:00;0;0
08.10.2020;18:50:00;0;0
08.10.2020;19:00:00;0;0
08.10.2020;19:10:00;0;0
08.10.2020;19:20:00;0;0
08.10.2020;19:30:00;0;0
08.10.2020;19:40:00;0;0
08.10.2020;19:50:00;0;0
08.10.2020;20:00:00;0;0
08.10.2020;20:10:00;0;0
08.10.2020;20:20:00;0;0
08.10.2020;20:30:00;0;0
08.10.2020;20:40:00;0;0
08.10.2020;20:50:00;0;0
08.10.2020;21:00:00;0;0
08.10.2020;21:10:00;0;0
08.10.2020;21:20:00;0;0
08.10.2020;21:30:00;0;0
08.10.2020;21:40:00;0;0
08.10.2020;21:50:00;0;0
08.10.2020;22:00:00;0;0
08.10.2020;22:10:00;0;0
08.10.2020;22:20:00;0;0
08.10.2020;22:30:00;0;0
08.10.2020;22:40:00;0;0
08.10.2020;22:50:00;0;0
08.10.2020;23:00:00;0;0
08.10.2020;23:10:00;0;0
08.10.2020;23:20:00;0;0
08.10.2020;23:30:00;0;0
08.10.2020;23:40:00;0;0
08.10.2020;23:50:00;0;0
