datetime;Albedo
2020-07-12 10:30:00;0.20216928
2020-07-12 10:45:00;0.202418448
2020-07-12 11:00:00;0.201889793
2020-07-12 11:15:00;0.201633087
2020-07-12 11:30:00;0.204079211
2020-07-12 11:45:00;0.203471673
2020-07-12 12:00:00;0.202357861
2020-07-12 12:15:00;0.202239215
2020-07-12 12:30:00;0.204192998
2020-07-12 12:45:00;0.203692884
2020-07-12 13:00:00;0.194955935
2020-07-12 13:15:00;0.197535215
2020-07-12 13:30:00;0.19941968
2020-07-12 13:45:00;0.200586213
2020-07-12 14:00:00;0.198642332
2020-07-12 14:15:00;0.197010708
2020-07-12 14:30:00;0.201785887
2020-07-12 14:45:00;0.202526149
2020-07-12 15:00:00;0.205745953
2020-07-12 15:15:00;0.209848515
2020-07-12 15:30:00;0.202280208
2020-07-12 15:45:00;0.201311464
2020-07-12 16:00:00;0.201714166
2020-07-12 16:15:00;0.195186145
2020-07-12 16:30:00;0.215634566
2020-07-12 16:45:00;0.21061162
2020-07-12 17:00:00;0.192902247
2020-07-12 17:15:00;0.2204845
2020-07-12 17:30:00;0.189113775
2020-07-12 17:45:00;0.22002837
2020-07-12 18:00:00;0.171129479
2020-07-12 18:15:00;0.105763627
2020-07-12 18:30:00;0.12718411
2020-07-12 18:45:00;0.096148759
2020-07-12 19:00:00;0.169221833
2020-07-12 19:15:00;0.211527243
2020-07-12 19:30:00;0
2020-07-12 19:45:00;0
2020-07-12 20:00:00;0
2020-07-12 20:15:00;0
2020-07-12 20:30:00;0
2020-07-12 20:45:00;0
2020-07-12 21:00:00;0
2020-07-12 21:15:00;0
2020-07-12 21:30:00;0
2020-07-12 21:45:00;0
2020-07-12 22:00:00;0
2020-07-12 22:15:00;0
2020-07-12 22:30:00;0
2020-07-12 22:45:00;0
2020-07-12 23:00:00;0
2020-07-12 23:15:00;0
2020-07-12 23:30:00;0
12.07.2020 23:45;0
13.07.2020 00:00;0
2020-07-13 00:15:00;0
2020-07-13 00:30:00;0
2020-07-13 00:45:00;0
2020-07-13 01:00:00;0
2020-07-13 01:15:00;0
2020-07-13 01:30:00;0
2020-07-13 01:45:00;0
2020-07-13 02:00:00;0
2020-07-13 02:15:00;0
2020-07-13 02:30:00;0
2020-07-13 02:45:00;0
2020-07-13 03:00:00;0
2020-07-13 03:15:00;0
2020-07-13 03:30:00;0
2020-07-13 03:45:00;0
2020-07-13 04:00:00;0
2020-07-13 04:15:00;0
2020-07-13 04:30:00;0
2020-07-13 04:45:00;0
2020-07-13 05:00:00;0
2020-07-13 05:15:00;0
2020-07-13 05:30:00;0
2020-07-13 05:45:00;0.52881832
2020-07-13 06:00:00;0.162713352
2020-07-13 06:15:00;0.176272748
