Date,Specie,median
2022-06-02,pm10,17.0
2022-06-03,pm25,32.0
2022-06-03,humidity,77.0
2022-06-03,wind-speed,3.9
2022-06-03,pm10,23.0
2022-06-04,humidity,55.5
2022-06-04,wind-speed,1.9
2022-06-04,pm25,32.0
2022-06-04,pm10,20.0
2022-06-05,pm25,23.0
2022-06-05,wind-speed,2.6
2022-06-05,humidity,43.5
2022-06-05,pm10,19.0
2022-06-06,pm10,17.0
2022-06-06,wind-speed,2.6
2022-06-06,humidity,73.0
2022-06-06,pm25,36.0
2022-06-07,wind-speed,4.4
2022-06-07,pm10,12.0
2022-06-07,humidity,76.5
2022-06-07,pm25,21.0
2022-06-08,pm10,25.0
2022-06-08,pm25,23.0
2022-06-08,wind-speed,3.7
2022-06-08,humidity,72.0
2022-06-09,humidity,63.0
2022-06-09,pm25,36.0
2022-06-09,wind-speed,3.0
2022-06-09,pm10,23.0
2022-06-10,wind-speed,3.7
2022-06-10,pm10,18.0
2022-06-10,pm25,29.0
2022-06-10,humidity,65.0
2022-06-11,pm10,21.0
2022-06-11,pm25,28.0
2022-06-11,humidity,57.0
2022-06-11,wind-speed,3.6
2022-06-12,pm25,20.0
2022-06-12,pm10,18.0
2022-06-12,humidity,64.0
2022-06-12,wind-speed,3.7
2022-06-13,pm10,19.0
2022-06-13,wind-speed,4.8
2022-06-13,humidity,63.5
2022-06-13,pm25,19.0
2022-06-14,humidity,68.0
2022-06-14,pm25,21.0
2022-06-14,pm10,16.0
2022-06-14,wind-speed,4.4
2022-06-15,wind-speed,3.2
2022-06-15,humidity,62.5
2022-06-15,pm25,21.0
2022-06-15,pm10,17.0
2022-06-16,pm25,34.0
2022-06-16,humidity,53.5
2022-06-16,wind-speed,3.6
2022-06-16,pm10,22.0
2022-06-17,pm10,23.0
2022-06-17,pm25,39.0
2022-06-17,wind-speed,3.9
2022-06-17,humidity,60.5
2022-06-18,pm25,35.0
2022-06-18,pm10,20.0
2022-06-18,wind-speed,3.8
2022-06-18,humidity,55.0
2022-06-19,pm10,15.0
2022-06-19,pm25,28.0
2022-06-19,wind-speed,2.2
2022-06-19,humidity,73.0
2022-06-20,pm10,15.0
2022-06-20,pm25,27.0
2022-06-20,wind-speed,1.9
2022-06-20,humidity,72.0
2022-06-21,pm25,39.0
2022-06-21,pm10,22.0
2022-06-21,wind-speed,4.2
2022-06-21,humidity,61.5
2022-06-22,wind-speed,3.4
2022-06-22,humidity,71.5
2022-06-22,pm25,33.0
2022-06-22,pm10,19.0
2022-06-23,pm25,37.0
2022-06-23,humidity,56.5
2022-06-23,pm10,22.0
2022-06-23,wind-speed,2.5
2022-06-24,pm25,54.0
2022-06-24,wind-speed,3.9
2022-06-24,humidity,54.5
2022-06-24,pm10,31.0
2022-06-25,pm25,54.0
2022-06-25,pm10,31.0
2022-06-25,humidity,57.5
2022-06-25,wind-speed,2.3
2022-06-26,pm10,26.0
2022-06-26,humidity,65.5
2022-06-26,wind-speed,2.9
2022-06-26,pm25,56.0
2022-06-27,pm25,59.0
2022-06-27,pm10,32.0
2022-06-27,humidity,64.5
2022-06-27,wind-speed,3.2
2022-06-28,humidity,59.0
2022-06-28,pm10,12.0
2022-06-28,wind-speed,3.5
2022-06-28,pm25,17.0
2022-06-29,pm10,16.0
2022-06-29,wind-speed,1.9
2022-06-29,pm25,28.0
2022-06-29,humidity,37.0
2022-06-30,pm25,28.0
2022-06-30,wind-speed,0.5
2022-06-30,humidity,37.0
2022-06-30,pm10,17.0
2022-07-01,pm25,35.0
2022-07-01,wind-speed,0.5
2022-07-01,humidity,37.0
2022-07-01,pm10,15.0
2022-07-02,pm10,17.0
2022-07-02,wind-speed,0.5
2022-07-02,humidity,37.0
2022-07-02,pm25,24.0
2022-07-03,pm25,39.0
2022-07-03,pm10,18.0
2022-07-03,wind-speed,0.5
2022-07-03,humidity,37.0
2022-07-04,pm10,15.0
2022-07-04,wind-speed,0.5
2022-07-04,humidity,37.0
2022-07-04,pm25,18.0
2022-07-05,humidity,37.0
2022-07-05,pm10,18.0
2022-07-05,wind-speed,0.5
2022-07-05,pm25,22.0
2022-07-06,pm10,21.0
2022-07-06,pm25,22.0
2022-07-07,pm10,14.0
2022-07-07,pm25,25.0
2022-07-08,pm25,25.0
2022-07-08,pm10,18.0
2022-07-09,pm10,16.0
2022-07-09,pm25,23.0
2022-07-10,pm25,26.0
2022-07-10,pm10,15.0
2022-07-11,pm25,24.0
2022-07-11,pm10,14.0
2022-07-12,pm25,33.0
2022-07-12,pm10,20.0
2022-07-13,pm10,22.0
2022-07-13,pm25,32.0
2022-07-14,pm10,16.0
2022-07-14,pm25,21.0
2022-07-15,pm25,25.0
2022-07-15,pm10,19.0
2022-07-16,pm10,16.0
2022-07-16,pm25,25.0
2022-07-17,pm25,29.0
2022-07-17,pm10,17.0
2022-07-18,pm10,33.0
2022-07-18,pm25,40.0
2022-07-19,pm10,32.0
2022-07-19,pm25,55.0
2022-07-20,pm10,30.0
2022-07-20,pm25,55.0
2022-07-21,pm25,62.0
2022-07-21,pm10,45.0
2022-07-22,pm10,26.0
2022-07-22,pm25,28.0
2022-07-23,pm10,11.0
2022-07-23,pm25,19.0
2022-07-24,pm10,16.0
2022-07-24,pm25,21.0
2022-07-25,pm10,23.0
2022-07-25,pm25,31.0
2022-07-26,pm10,16.0
2022-07-26,pm25,22.0
2022-07-27,pm25,25.0
2022-07-27,pm10,18.0
2022-07-28,pm10,23.0
2022-07-28,pm25,35.0
2022-07-29,pm25,35.0
2022-07-29,pm10,25.0
2022-07-30,pm25,23.0
2022-07-30,pm10,15.0
2022-07-31,pm10,15.0
2022-07-31,pm25,27.0
2022-08-01,pm10,18.0
2022-08-01,pm25,33.0
2022-08-02,pm25,34.0
2022-08-02,pm10,31.0
2022-08-03,pm10,43.0
2022-08-03,humidity,59.2
2022-08-03,pm25,53.0
2022-08-04,pm10,32.0
2022-08-04,humidity,73.0
2022-08-04,pm25,49.0
2022-08-05,pm10,16.0
2022-08-05,humidity,80.4
2022-08-05,pm25,20.0
2022-08-06,pm10,19.0
2022-08-06,humidity,66.3
2022-08-06,pm25,29.0
2022-08-07,pm10,22.0
2022-08-07,pm25,35.0
2022-08-07,humidity,76.1
2022-08-08,pm25,44.0
2022-08-08,pm10,30.0
2022-08-08,humidity,78.0
2022-08-09,pm25,32.0
2022-08-09,pm10,26.0
2022-08-09,humidity,76.6
2022-08-10,humidity,68.7
2022-08-10,pm25,30.0
2022-08-10,pm10,24.0
2022-08-11,pm25,38.0
2022-08-11,pm10,33.0
2022-08-11,humidity,61.6
2022-08-12,humidity,57.6
2022-08-12,pm25,38.0
2022-08-12,pm10,33.0
2022-08-13,pm25,45.0
2022-08-13,humidity,67.2
2022-08-13,pm10,36.0
2022-08-14,pm10,28.0
2022-08-14,humidity,60.5
2022-08-14,pm25,39.0
2022-08-15,pm10,37.0
2022-08-15,humidity,76.1
2022-08-15,pm25,55.0
2022-08-16,pm10,28.0
2022-08-16,humidity,79.6
2022-08-16,pm25,47.0
2022-08-17,pm10,33.0
2022-08-17,humidity,76.6
2022-08-17,pm25,56.0
2022-08-18,pm10,36.0
2022-08-18,pm25,60.0
2022-08-18,humidity,80.5
2022-08-19,humidity,92.9
2022-08-19,pm10,30.0
2022-08-19,pm25,58.0
2022-08-20,pm25,24.0
2022-08-20,humidity,80.6
2022-08-20,pm10,17.0
2022-08-21,pm25,35.0
2022-08-21,pm10,23.0
2022-08-21,humidity,74.7
2022-08-22,pm25,34.0
2022-08-22,humidity,61.5
2022-08-22,pm10,26.0
2022-08-23,humidity,69.6
2022-08-23,pm25,32.0
2022-08-23,pm10,29.0
2022-08-24,humidity,76.5
2022-08-24,pm10,26.0
2022-08-24,pm25,37.0
2022-08-25,wind-speed,4.1
2022-08-25,pm25,30.0
2022-08-25,pm10,22.0
2022-08-25,humidity,82.0
2022-08-26,pm10,39.0
2022-08-26,wind-speed,2.8
2022-08-26,humidity,83.0
2022-08-26,pm25,48.0
2022-08-27,pm25,40.0
2022-08-27,pm10,18.0
2022-08-27,humidity,90.5
2022-08-27,wind-speed,3.0
2022-08-28,pm25,31.0
2022-08-28,wind-speed,4.3
2022-08-28,pm10,15.0
2022-08-28,humidity,86.0
2022-08-29,pm10,10.0
2022-08-29,wind-speed,5.9
2022-08-29,humidity,74.5
2022-08-29,pm25,17.0
2022-08-30,humidity,57.0
2022-08-30,pm10,12.0
2022-08-30,wind-speed,5.1
2022-08-30,pm25,24.0
2022-08-31,humidity,63.0
2022-08-31,wind-speed,3.6
2022-08-31,pm10,19.0
2022-08-31,pm25,28.0
2022-09-01,pm10,21.0
2022-09-01,humidity,57.0
2022-09-01,pm25,25.0
2022-09-01,wind-speed,2.5
2022-09-02,pm10,20.0
2022-09-02,humidity,74.5
2022-09-02,pm25,29.0
2022-09-02,wind-speed,2.3
2022-09-03,pm25,22.0
2022-09-03,pm10,15.0
2022-09-03,wind-speed,6.1
2022-09-03,humidity,69.5
2022-09-04,wind-speed,5.6
