0,Aasen,Germany,1,47.983,8.55,717
Date (MM/DD/YYYY),Time (HH:MM),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Dry-bulb (C),Pressure (mbar),Alb
07/11/2021,02:00:00,0.0,-0.0,0.0,12.5,1013,0.218
07/11/2021,03:00:00,0.0,-0.0,0.0,12.66667,1013,0.218
07/11/2021,04:00:00,22.22222222222222,69.44444444444446,19.444444444444443,12.66667,1013,0.218
07/11/2021,05:00:00,98.33333333333333,51.16959064327481,88.61111111111111,12.61667,1013,0.218
07/11/2021,06:00:00,275.0,321.7592592592593,159.16666666666666,14.29167,1013,0.218
07/11/2021,07:00:00,489.4444444444445,528.3224400871461,220.0,16.78333,1013,0.218
07/11/2021,08:00:00,408.05555555555554,235.04273504273502,255.27777777777777,18.73333,1013,0.218
07/11/2021,09:00:00,508.05555555555554,244.2279942279942,320.0,18.93333,1013,0.218
07/11/2021,10:00:00,517.5,245.75163398692814,308.6111111111111,20.19167,1013,0.218
07/11/2021,11:00:00,456.94444444444446,142.32209737827716,330.27777777777777,21.26667,1013,0.218
07/11/2021,12:00:00,311.6666666666667,11.235955056179774,301.6666666666667,21.44167,1013,0.218
07/11/2021,13:00:00,707.7777777777778,395.09803921568636,371.94444444444446,21.48333,1013,0.218
07/11/2021,14:00:00,329.72222222222223,104.97835497835499,248.88888888888889,20.25833,1013,0.218
07/11/2021,15:00:00,208.33333333333334,7.154882154882164,203.61111111111111,19.11667,1013,0.218
07/11/2021,16:00:00,342.5,399.0384615384616,134.99999999999997,19.61667,1013,0.218
07/11/2021,17:00:00,276.1111111111111,470.72072072072064,101.94444444444444,21.91667,1013,0.218
07/11/2021,18:00:00,105.27777777777777,302.77777777777777,44.722222222222214,20.55833,1013,0.218
07/11/2021,19:00:00,4.166666666666667,5.555555555555554,3.8888888888888893,24.24167,1013,0.218
07/11/2021,20:00:00,0.0,-0.0,0.0,22.94167,1013,0.218
07/11/2021,21:00:00,0.0,-0.0,0.0,15.35833,1013,0.218
07/11/2021,22:00:00,0.0,-0.0,0.0,12.95,1013,0.218
07/11/2021,23:00:00,0.0,-0.0,0.0,10.775,1013,0.218
07/12/2021,00:00:00,0.0,-0.0,0.0,10.08333,1013,0.218
07/12/2021,01:00:00,0.0,-0.0,0.0,8.675,1013,0.218
07/12/2021,02:00:00,0.0,-0.0,0.0,7.966667,1013,0.218
07/12/2021,03:00:00,0.2777777777777778,-0.0,0.2777777777777778,7.616667,1013,0.218
07/12/2021,04:00:00,61.388888888888886,937.5,23.88888888888889,7.108333,1013,0.218
07/12/2021,05:00:00,231.11111111111111,853.8011695906433,68.88888888888889,6.375,1013,0.218
07/12/2021,06:00:00,342.22222222222223,519.8412698412699,160.27777777777777,10.11667,1013,0.218
07/12/2021,07:00:00,510.0,709.6949891067538,148.05555555555554,17.86667,1013,0.218
07/12/2021,08:00:00,666.9444444444445,671.7948717948718,230.27777777777777,18.80833,1013,0.218
07/12/2021,09:00:00,698.3333333333334,378.7878787878788,406.6666666666667,20.93333,1013,0.218
07/12/2021,10:00:00,752.5000000000001,440.19607843137265,378.33333333333337,22.16667,1013,0.218
