0,Florianopolis,Brazil,-3,-27.43,-48.44,3,
Date (MM/DD/YYYY),Time (HH:MM),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Dry-bulb (C),Pressure (mbar),Alb
11/03/2022,21:00:00,-0.77235,-2.23311666666666,-0.610566666666666,17.7685916666666,1046.69153333333,0.158133590311969
11/03/2022,22:00:00,-0.611066666666666,-1.92626666666666,-0.4046,17.5012333333333,1046.71608333333,0.15797825219279
11/03/2022,23:00:00,-0.595135593220338,-2.02386440677966,-0.436610169491525,16.8148932203389,1046.28006779661,0.157972899961486
11/03/2022,00:00:00,-0.666593220338983,-2.21577966101694,-0.579491525423728,15.762307118644,1045.58432203389,0.157904138702227
11/04/2022,01:00:00,-0.731566666666666,-2.06141666666666,-0.593733333333333,15.0186926666666,1044.64976666666,0.157649874514287
11/04/2022,02:00:00,-0.878913793103448,-2.18112068965517,-0.717913793103448,14.0529968965517,1044.01717241379,0.15766400883785
11/04/2022,03:00:00,-0.999847457627118,-2.09011864406779,-0.784135593220339,13.3667913559322,1043.69711864406,0.157547623702743
11/04/2022,04:00:00,-0.935568965517241,-1.91406896551724,-0.649448275862069,13.2670177586206,1043.72618965517,0.157715773907375
11/04/2022,05:00:00,12.629627118644,-1.3413220338983,13.0346949152542,14.1479645762711,1044.05628813559,0.157470196118487
11/04/2022,06:00:00,86.4913793103448,9.61360344827586,82.1255172413793,15.3539343103448,1044.71784482758,0.19818672120388
11/04/2022,07:00:00,277.003389830508,181.934491525423,183.181355932203,16.8468610169491,1045.12930508474,0.235808930229101
11/04/2022,08:00:00,623.216666666666,691.531,168.123333333333,19.9084628333333,1045.3796,0.264544067755356
11/04/2022,09:00:00,757.243333333333,705.145416666666,157.263333333333,20.746063,1045.33325,0.26544839953093
11/04/2022,10:00:00,1026.32758620689,975.137931034482,101.622413793103,21.6690179310344,1045.00798275862,0.251509348505125
11/04/2022,11:00:00,1099.7627118644,997.711864406779,95.0338983050847,22.2507152542372,1044.46205084745,0.247121957602942
11/04/2022,12:00:00,1094.18965517241,992.758620689655,95.951724137931,22.4291698275862,1043.95387931034,0.243312825267061
