0,Santa Catarina,Brazil,-3,-27.44,-48.45,6,
Date (MM/DD/YYYY),Time (HH:MM),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Dry-bulb (C),Pressure (mbar),Alb
01/10/2023,04:00:00,0,0,0,0,1018,0.16
01/10/2023,05:00:00,10.425464,0,10.425464,24.10697674,1019,0.16
01/10/2023,06:00:00,309.5902447,0,309.5902447,27.57666667,1019,0.16
01/10/2023,07:00:00,955.8239628,0,955.8239628,43.03,1019,0.16
01/10/2023,08:00:00,1118.940617,0,1118.940617,52.29333333,1020,0.16
01/10/2023,09:00:00,1281.82537,384.4697387,1241.432446,54.86333333,1020,0.16
01/10/2023,10:00:00,1277.691542,693.1739705,1056.166449,55.05833333,1020,0.16
01/10/2023,11:00:00,1457.582339,817.2136347,1029.289649,53.86833333,1020,0.16
01/10/2023,12:00:00,1455.444218,877.0433713,837.434354,53.32666667,1019,0.16
01/10/2023,13:00:00,1355.768543,908.9055962,584.1415786,52.70166667,1019,0.16
01/10/2023,14:00:00,1396.771959,925.5064888,520.1456243,52.27333333,1018,0.16
01/10/2023,15:00:00,1253.519425,1045.376692,215.8565116,51.545,1018,0.16
01/10/2023,16:00:00,1275.926005,1037.388302,257.0383697,50.205,1018,0.16
01/10/2023,17:00:00,697.3640696,233.2719108,483.5645759,48.53166667,1018,0.16
01/10/2023,18:00:00,88.11922029,0,88.11922029,38.00666667,1019,0.16
01/10/2023,19:00:00,2.946045219,0,2.946045219,34.15925926,1019,0.16
01/10/2023,20:00:00,0,0,0,0,1020,0.16
01/10/2023,21:00:00,0,0,0,0,1021,0.17
01/10/2023,22:00:00,0,0,0,0,1021,0.17
01/10/2023,23:00:00,0,0,0,0,1020,0.17
01/11/2023,00:00:00,0.445695162,0,0.445695162,0,1019,0.17
01/11/2023,01:00:00,0.099361981,0,0.099361981,0,1019,0.17
01/11/2023,02:00:00,0,0,0,0,1018,0.17
01/11/2023,03:00:00,0,0,0,0,1018,0.17
01/11/2023,04:00:00,0,0,0,0,1019,0.17
01/11/2023,05:00:00,11.04767438,0,11.04767438,26.01470588,1019,0.17
01/11/2023,06:00:00,195.8553017,0,195.8553017,28.905,1019,0.17
01/11/2023,07:00:00,225.2072119,0,225.2072119,32.86166667,1020,0.17
01/11/2023,08:00:00,867.38949,0,867.38949,41.72,1020,0.17
01/11/2023,09:00:00,1301.346544,378.242305,1262.605467,53.24,1020,0.17
01/11/2023,10:00:00,1026.045344,691.0425498,806.8540232,52.30333333,1020,0.17
01/11/2023,11:00:00,1348.518949,816.2786283,922.3972412,53.67,1019,0.17
01/11/2023,12:00:00,1205.411137,876.5430785,589.2122696,53.76333333,1019,0.17
01/11/2023,13:00:00,1312.253653,908.6045051,542.002244,53.63333333,1018,0.17
01/11/2023,14:00:00,1249.489906,1023.082339,281.2547233,53.90333333,1018,0.17
01/11/2023,15:00:00,1087.079735,841.4857344,252.1247227,52.59333333,1017,0.17
01/11/2023,16:00:00,713.0880117,183.0151979,533.3406096,49.49333333,1017,0.17
01/11/2023,17:00:00,196.5995062,7.033375676,190.1514033,42.14166667,1018,0.17
01/11/2023,18:00:00,51.05725899,0,51.05725899,36.99166667,1018,0.17
01/11/2023,19:00:00,3.078951251,0,3.078951251,34.52592593,1018,0.17
01/11/2023,20:00:00,0.137698039,0,0.137698039,0,1019,0.17
01/11/2023,21:00:00,0,0,0,0,1019,0.17
01/11/2023,22:00:00,0,0,0,0,1019,0.17
01/11/2023,23:00:00,0.091510018,0,0.091510018,0,1019,0.17
01/12/2023,00:00:00,0,0,0,0,1018,0.17
01/12/2023,01:00:00,0,0,0,0,1017,0.17
01/12/2023,02:00:00,0,0,0,0,1017,0.17
01/12/2023,03:00:00,0.286596674,0,0.286596674,0,1017,0.17
01/12/2023,04:00:00,0.126381974,0,0.126381974,0,1018,0.17
01/12/2023,05:00:00,7.481593463,0,7.481593463,27,1018,0.17
01/12/2023,06:00:00,126.3012604,0,126.3012604,28.72666667,1018,0.17
01/12/2023,07:00:00,528.2583683,0,528.2583683,35.89833333,1018,0.17
01/12/2023,08:00:00,645.6417608,0,645.6417608,42.01333333,1019,0.17
01/12/2023,09:00:00,1258.364934,371.8306116,1221.270821,51.48833333,1019,0.17
01/12/2023,10:00:00,1323.223308,688.8683036,1106.381235,54.26833333,1019,0.17
01/12/2023,11:00:00,1389.699419,815.3245403,965.7646527,55.835,1018,0.17
01/12/2023,12:00:00,1435.260052,876.0294151,820.88817,56.05333333,1017,0.17
01/12/2023,13:00:00,1461.054139,908.2914254,692.1966265,55.71666667,1017,0.17
01/12/2023,14:00:00,1445.600396,925.1102711,570.8329785,55.80666667,1016,0.17
01/12/2023,15:00:00,1019.067489,640.279591,384.0141479,52.28333333,1016,0.17
01/12/2023,16:00:00,1022.916683,689.0723389,346.1821066,51.81333333,1016,0.17
01/12/2023,17:00:00,406.8069657,29.50119172,379.7540961,45.55833333,1016,0.17
01/12/2023,18:00:00,56.28208648,0,56.28208648,37.70666667,1017,0.17
01/12/2023,19:00:00,2.057772584,0,2.057772584,34.74347826,1018,0.17
01/12/2023,20:00:00,0,0,0,0,1019,0.17
01/12/2023,21:00:00,0,0,0,0,1021,0.17
01/12/2023,22:00:00,0,0,0,0,1021,0.17
01/12/2023,23:00:00,0,0,0,0,1020,0.17
01/13/2023,00:00:00,0,0,0,0,1020,0.17
01/13/2023,01:00:00,0,0,0,0,1020,0.17
01/13/2023,02:00:00,0,0,0,0,1020,0.17
01/13/2023,03:00:00,0,0,0,0,1020,0.17
01/13/2023,04:00:00,0,0,0,0,1020,0.17
01/13/2023,05:00:00,6.877146221,0,6.877146221,28.58055556,1020,0.17
01/13/2023,06:00:00,131.6580316,0,131.6580316,30.68,1021,0.17
01/13/2023,07:00:00,466.6060198,0,466.6060198,37.44333333,1022,0.17
01/13/2023,08:00:00,874.8145994,0,874.8145994,47.80666667,1022,0.17
01/13/2023,09:00:00,841.1319846,365.2267473,805.6781847,50.96833333,1022,0.17
01/13/2023,10:00:00,753.0321826,686.6517268,538.5533854,48.2,1022,0.17
01/13/2023,11:00:00,1352.908735,814.351669,931.1758232,52.45166667,1022,0.17
01/13/2023,12:00:00,1329.574161,875.5025174,717.0446295,53.82166667,1022,0.17
01/13/2023,13:00:00,1260.723217,907.9663961,493.2777643,53.175,1022,0.17
01/13/2023,14:00:00,1183.962966,1042.717293,198.8456671,51.60333333,1021,0.17
01/13/2023,15:00:00,861.1612278,378.8620991,485.5513201,51.10333333,1021,0.17
01/13/2023,16:00:00,783.0122533,265.5046114,522.2823407,48.49,1022,0.17
01/13/2023,17:00:00,465.3853088,46.82851025,422.4345372,45.21,1022,0.17
01/13/2023,18:00:00,35.82808679,0,35.82808679,38.00666667,1022,0.17
01/13/2023,19:00:00,1.702105573,0,1.702105573,35.22380952,1023,0.17
01/13/2023,20:00:00,0.443462742,0,0.443462742,0,1023,0.17
01/13/2023,21:00:00,0.161677321,0,0.161677321,0,1023,0.17
01/13/2023,22:00:00,0,0,0,0,1023,0.17
01/13/2023,23:00:00,0,0,0,0,1023,0.17
01/14/2023,00:00:00,0,0,0,0,1022,0.17
01/14/2023,01:00:00,0,0,0,0,1022,0.17
01/14/2023,02:00:00,0.139507069,0,0.139507069,0,1022,0.17
01/14/2023,03:00:00,0,0,0,0,1022,0.17
01/14/2023,04:00:00,0,0,0,0,1022,0.17
01/14/2023,05:00:00,11.76568642,0,11.76568642,26.16578947,1022,0.17
01/14/2023,06:00:00,221.5677883,0,221.5677883,30.07166667,1023,0.17
01/14/2023,07:00:00,938.916645,0,938.916645,44.02833333,1023,0.17
01/14/2023,08:00:00,1226.654163,0,1226.654163,55.23333333,1023,0.17
01/14/2023,09:00:00,1326.797106,358.4218049,1292.975218,58.62166667,1024,0.17
01/14/2023,10:00:00,1383.202303,684.393343,1171.099366,57.24333333,1024,0.17
01/14/2023,11:00:00,1418.280181,813.3603185,998.7630007,57.54833333,1023,0.17
01/14/2023,12:00:00,1423.362788,874.9625218,812.6903637,56.52333333,1023,0.17
01/14/2023,13:00:00,1403.823331,907.6294559,637.8079371,57.08333333,1023,0.17
01/14/2023,14:00:00,1135.128364,1029.017269,163.8144808,55.05333333,1023,0.17
01/14/2023,15:00:00,454.2765123,31.79859897,422.7649451,49.775,1022,0.17
01/14/2023,16:00:00,123.7575321,0,123.7575321,40.915,1022,0.17
01/14/2023,17:00:00,33.14196467,0,33.14196467,35.905,1022,0.17
01/14/2023,18:00:00,15.08359991,0,15.08359991,32.145,1022,0.17
01/14/2023,19:00:00,2.069358079,0,2.069358079,30.49130435,1023,0.17
01/14/2023,20:00:00,0,0,0,0,1023,0.17
01/14/2023,21:00:00,0,0,0,0,1023,0.17
01/14/2023,22:00:00,0,0,0,0,1023,0.17
01/14/2023,23:00:00,0,0,0,0,1022,0.17
01/15/2023,00:00:00,0,0,0,0,1021,0.17
01/15/2023,01:00:00,0,0,0,0,1020,0.17
01/15/2023,02:00:00,0,0,0,0,1020,0.17
01/15/2023,03:00:00,0,0,0,0,1020,0.17
01/15/2023,04:00:00,0,0,0,0,1020,0.17
01/15/2023,05:00:00,0.332399794,0,0.332399794,28.1,1020,0.17
01/15/2023,06:00:00,15.34429584,0,15.34429584,26.06666667,1021,0.17
01/15/2023,07:00:00,28.85313743,0,28.85313743,27.51666667,1021,0.17
01/15/2023,08:00:00,110.52043,0,110.52043,28.79833333,1021,0.17
01/15/2023,09:00:00,291.0590139,351.4059441,258.8588804,31.45333333,1021,0.17
01/15/2023,10:00:00,561.3236031,682.0937189,351.6076575,36.61333333,1021,0.17
01/15/2023,11:00:00,1091.086161,812.3508053,673.7975503,47.89833333,1020,0.17
01/15/2023,12:00:00,718.0582277,843.4184676,130.8343876,48.50333333,1020,0.17
01/15/2023,13:00:00,862.7826197,737.7405814,241.086935,48.56166667,1019,0.17
01/15/2023,14:00:00,910.7277106,534.1936833,406.9437131,50.17166667,1019,0.17
01/15/2023,15:00:00,250.6400687,12.15263349,238.6027695,41.88333333,1019,0.17
01/15/2023,16:00:00,132.0631006,0,132.0631006,35.31,1018,0.17
01/15/2023,17:00:00,93.75437061,0,93.75437061,32.635,1018,0.17
01/15/2023,18:00:00,63.34925792,0,63.34925792,31.53333333,1018,0.17
01/15/2023,19:00:00,1.357331237,0,1.357331237,30.48125,1019,0.17
01/15/2023,20:00:00,0,0,0,0,1019,0.17
01/15/2023,21:00:00,0,0,0,0,1019,0.17
01/15/2023,22:00:00,0,0,0,0,1019,0.17
01/15/2023,23:00:00,0,0,0,0,1018,0.17
01/16/2023,00:00:00,0,0,0,0,1018,0.17
01/16/2023,01:00:00,0,0,0,0,1017,0.17
01/16/2023,02:00:00,0,0,0,0,1017,0.17
01/16/2023,03:00:00,0,0,0,0,1016,0.17
01/16/2023,04:00:00,0,0,0,0,1017,0.17
01/16/2023,05:00:00,5.008475096,0,5.008475096,25.4037037,1017,0.17
01/16/2023,06:00:00,80.53414642,0,80.53414642,27.86666667,1017,0.17
